history_id,job_no,stage,entered_at,exited_at,duration_hours,note
6a1445e9-eb25-14a9-c28a-8edb7e06397e,4409,prepress,2026-07-24 02:46:46.639705,2026-07-24 18:19:37.550698,15.55,
4d633bc1-aa0a-17ba-685c-11913322a4c6,4409,proofing,2026-07-24 18:19:37.550698,2026-07-25 09:52:28.461691,15.55,
711fe94e-7055-f467-fd77-a8ee694f0353,4409,awaiting_approval,2026-07-25 09:52:28.461691,2026-07-28 17:36:44.364299,79.74,waiting on customer
6f7cfa1c-0204-dca4-8c16-4cff2f7ed35b,4409,plating,2026-07-28 17:36:44.364299,2026-07-29 09:09:35.275292,15.55,
487e2c2c-7639-32d4-d180-5043adb1490e,4409,on_press,2026-07-29 09:09:35.275292,2026-07-30 00:42:26.186285,15.55,
925f45eb-fea4-7913-117f-2f486280a91f,4409,finishing,2026-07-30 00:42:26.186285,2026-07-30 16:15:17.097278,15.55,
53e463d3-3229-ab82-6bc4-993aff2eac3c,4409,dispatched,2026-07-30 16:15:17.097278,2026-07-31 07:48:08.008271,15.55,
bd04b7a9-a2d9-48cb-9a9e-c3a505d9a9c0,4409,delivered,2026-07-31 07:48:08.008271,,,
8e549766-14e3-25f2-c1e5-c05e669e1b0d,4410,received,2026-01-30 00:00:00,2026-01-30 03:45:36.918504,3.76,
dbba492f-348d-e54b-e5cc-5cd824bc7602,4410,prepress,2026-01-30 03:45:36.918504,2026-01-30 18:47:25.889522,15.03,
93dd90a3-b745-caf1-444d-a50ab75b8931,4410,proofing,2026-01-30 18:47:25.889522,2026-01-31 09:49:14.860540,15.03,
0bfee98c-f2e2-97b7-e1cc-a14061c287da,4410,awaiting_approval,2026-01-31 09:49:14.860540,2026-02-01 19:09:49.474753,33.34,waiting on customer
cd3775b8-cfa4-dd68-7a03-94b34a9fd3b9,4410,plating,2026-02-01 19:09:49.474753,2026-02-02 10:11:38.445771,15.03,
e28442fb-fd0e-484f-9909-a05f9ebb3965,4410,on_press,2026-02-02 10:11:38.445771,2026-02-03 01:13:27.416789,15.03,
b6c90f22-931a-faf9-d59a-a66b3f1d51b2,4410,finishing,2026-02-03 01:13:27.416789,2026-02-03 16:15:16.387807,15.03,
18853741-5fcd-c941-fd2d-47ad981ac56c,4410,dispatched,2026-02-03 16:15:16.387807,2026-02-04 07:17:05.358825,15.03,
63f45519-ac6e-dfb9-766f-5c685653d709,4410,delivered,2026-02-04 07:17:05.358825,,,
9bbbe0ed-b462-2001-390f-77c3cbb06fee,4411,received,2026-01-05 00:00:00,2026-01-05 01:00:27.079925,1.01,
69d49413-da00-dc87-bb35-f454d4be673c,4411,prepress,2026-01-05 01:00:27.079925,2026-01-05 16:48:12.502537,15.8,
d9be8f1f-83b0-dace-c6d8-eb79a88ba511,4411,proofing,2026-01-05 16:48:12.502537,2026-01-06 08:35:57.925149,15.8,
45307e26-e908-1149-529b-95f6f01433dd,4411,awaiting_approval,2026-01-06 08:35:57.925149,2026-01-08 22:51:06.380826,62.25,waiting on customer
b5b2d9cc-c2d4-b482-0ac1-269253f01cc9,4411,plating,2026-01-08 22:51:06.380826,2026-01-09 14:38:51.803438,15.8,
bf358388-c0df-8e05-dd1a-a280441d889e,4411,on_press,2026-01-09 14:38:51.803438,2026-01-10 06:26:37.226050,15.8,
82ba7ef5-be44-ce05-3cfc-e42a3a34e4c1,4411,finishing,2026-01-10 06:26:37.226050,2026-01-10 22:14:22.648662,15.8,
3ca758ea-558e-32a4-3b60-40271d3b8ff6,4411,dispatched,2026-01-10 22:14:22.648662,2026-01-11 14:02:08.071274,15.8,
910ccb81-e820-cb04-3080-5c9ad34554e5,4411,delivered,2026-01-11 14:02:08.071274,,,
70be8e48-ccfb-ba08-2539-2e2c1835e4b5,4412,received,2026-05-28 00:00:00,2026-05-28 02:49:27.690447,2.82,
b56c3893-6785-8406-5e4c-553093f456b5,4412,prepress,2026-05-28 02:49:27.690447,2026-05-28 18:58:13.792222,16.15,
533cb4fc-fac0-2616-8df7-131ef3dc7713,4412,proofing,2026-05-28 18:58:13.792222,2026-05-29 11:06:59.893997,16.15,
9f5dd656-fb39-d758-7848-1fd0791c62a4,4412,awaiting_approval,2026-05-29 11:06:59.893997,2026-05-30 17:55:39.295876,30.81,waiting on customer
11dc77f3-2872-60ca-3dd5-a34c4dc8fb20,4412,plating,2026-05-30 17:55:39.295876,2026-05-31 10:04:25.397651,16.15,
143b2795-d5a1-84f0-14b7-2c5613c3d679,4412,on_press,2026-05-31 10:04:25.397651,2026-06-01 02:13:11.499426,16.15,
dc996cf3-f707-3650-dee9-537fbeaf38d9,4412,finishing,2026-06-01 02:13:11.499426,2026-06-01 18:21:57.601201,16.15,
e71dc3e2-0429-e5e5-d53a-94b8e8ffab39,4412,dispatched,2026-06-01 18:21:57.601201,2026-06-02 10:30:43.702976,16.15,
563d14b0-fa9b-f8e2-08af-1c0cae14e79b,4412,delivered,2026-06-02 10:30:43.702976,,,
fdc11cca-c54e-b571-366b-302a10b7c107,4413,received,2025-12-07 00:00:00,2025-12-07 01:12:10.748248,1.2,
8a80eb27-b7c1-76bc-c59f-3b7f472cf252,4413,prepress,2025-12-07 01:12:10.748248,2025-12-07 21:07:57.377704,19.93,
ab9e3ef7-71a2-fde8-4a7c-a6b87dcf725d,4413,proofing,2025-12-07 21:07:57.377704,2025-12-08 17:03:44.007160,19.93,
1c24e051-4332-2352-61c4-8f34bc69681a,4413,awaiting_approval,2025-12-08 17:03:44.007160,2025-12-09 18:42:13.092284,25.64,waiting on customer
833d7fd1-f23f-9366-f3dc-26115d4ba42e,4413,plating,2025-12-09 18:42:13.092284,2025-12-10 14:37:59.721740,19.93,
381763db-c151-1572-1e01-b0f2ea48e413,4413,on_press,2025-12-10 14:37:59.721740,2025-12-11 10:33:46.351196,19.93,
255b4a3e-35df-b259-316b-2e4c9de2db01,4413,finishing,2025-12-11 10:33:46.351196,2025-12-12 06:29:32.980652,19.93,
c1790698-684b-32a6-4a3f-c42cae6cca44,4413,dispatched,2025-12-12 06:29:32.980652,2025-12-13 02:25:19.610108,19.93,
45660d1c-1634-801f-ddea-355fcc770ee2,4413,delivered,2025-12-13 02:25:19.610108,,,
21031a93-3768-f5fe-f8e0-5559454750cc,4414,received,2026-05-17 00:00:00,2026-05-17 04:26:17.540574,4.44,
51636ec9-e5e3-5ffe-7c8c-6b1545939980,4414,prepress,2026-05-17 04:26:17.540574,2026-05-17 21:26:55.006500,17.01,
dc1ad688-e2c1-b48e-7dc4-647af6b4b9c7,4414,proofing,2026-05-17 21:26:55.006500,2026-05-18 14:27:32.472426,17.01,
203b9b30-7dbc-6fd6-55a4-8ca769f0bda9,4414,awaiting_approval,2026-05-18 14:27:32.472426,2026-05-19 20:45:54.035887,30.31,waiting on customer
56ca1b8b-0f83-13bc-c583-d7ece42a362d,4414,plating,2026-05-19 20:45:54.035887,2026-05-20 13:46:31.501813,17.01,
120c27f3-41b0-b14a-4013-087fab06a551,4414,on_press,2026-05-20 13:46:31.501813,2026-05-21 06:47:08.967739,17.01,
8a5c3fbf-cfab-711c-567a-500fd86d766a,4414,finishing,2026-05-21 06:47:08.967739,2026-05-21 23:47:46.433665,17.01,
6611296c-d881-2f0e-fd35-2ad827360731,4414,dispatched,2026-05-21 23:47:46.433665,,,
8e376633-aaca-59c3-7a51-29c7d5882490,4415,received,2026-02-02 00:00:00,2026-02-02 03:27:17.951613,3.45,
58483b0d-164e-d711-1cab-7219e9ceebd6,4415,prepress,2026-02-02 03:27:17.951613,2026-02-02 21:21:19.960360,17.9,
33ae6cf4-bd5c-e627-2eb2-2a326cdf740d,4415,proofing,2026-02-02 21:21:19.960360,2026-02-03 15:15:21.969107,17.9,
9564c811-eeb7-52a0-5283-d819b4cc61a4,4415,awaiting_approval,2026-02-03 15:15:21.969107,2026-02-04 20:56:53.401411,29.69,waiting on customer
d7ca75c1-e072-493c-2046-429fce405a95,4415,plating,2026-02-04 20:56:53.401411,2026-02-05 14:50:55.410158,17.9,
f3687a93-f126-89db-2f02-ceaef36f1427,4415,on_press,2026-02-05 14:50:55.410158,2026-02-06 08:44:57.418905,17.9,
5506211e-c5bd-c97b-f698-df809576412c,4415,finishing,2026-02-06 08:44:57.418905,2026-02-07 02:38:59.427652,17.9,
ae363b23-288e-57a4-267e-6d50c0b559a1,4415,dispatched,2026-02-07 02:38:59.427652,,,
2ffde297-c3fa-8722-0a45-fbf13e0e1815,4416,received,2026-07-18 00:00:00,2026-07-18 04:00:35.473490,4.01,
8dadd340-7b5f-af6c-45a2-433a243e866e,4416,prepress,2026-07-18 04:00:35.473490,2026-07-18 17:26:09.018738,13.43,
81299e46-d208-275e-cdda-25580292484e,4416,proofing,2026-07-18 17:26:09.018738,2026-07-19 06:51:42.563986,13.43,
a720d822-5564-90f2-622f-8bc77344c72c,4416,awaiting_approval,2026-07-19 06:51:42.563986,2026-07-20 08:56:53.150315,26.09,waiting on customer
a53f307e-6223-483b-dd88-a920b81307bd,4416,plating,2026-07-20 08:56:53.150315,2026-07-20 22:22:26.695563,13.43,
24259b95-7f65-bce4-38d0-2c20dba44604,4416,on_press,2026-07-20 22:22:26.695563,2026-07-21 11:48:00.240811,13.43,
c1215a7c-9f3e-869e-b3d9-8fced9f73e26,4416,finishing,2026-07-21 11:48:00.240811,2026-07-22 01:13:33.786059,13.43,
41caf6ef-e1e2-5a9c-e12b-3f5371b6894a,4416,dispatched,2026-07-22 01:13:33.786059,2026-07-22 14:39:07.331307,13.43,
2cec9902-9fc9-8cf3-cc37-fff4e51c99e7,4416,delivered,2026-07-22 14:39:07.331307,,,
eb8a024c-9d7b-6932-c82f-bcbfc5799771,4417,received,2026-05-05 00:00:00,2026-05-05 03:36:23.322865,3.61,
e1d4ed17-83b2-fb34-7279-b63beede27df,4417,prepress,2026-05-05 03:36:23.322865,2026-05-05 15:01:50.176044,11.42,
3b6149ad-de96-bfac-77e0-3942a1146dfe,4417,proofing,2026-05-05 15:01:50.176044,2026-05-06 02:27:17.029223,11.42,
30036a31-463c-c92f-d3e0-239711bf6c3a,4417,awaiting_approval,2026-05-06 02:27:17.029223,2026-05-07 16:59:39.195175,38.54,waiting on customer
6fced5a2-8890-040f-c1f8-6d6e5b3a7aee,4417,plating,2026-05-07 16:59:39.195175,2026-05-08 04:25:06.048354,11.42,
95cfbcfc-7b8d-f648-46ee-3c470094b5b5,4417,on_press,2026-05-08 04:25:06.048354,2026-05-08 15:50:32.901533,11.42,
61c4d6bf-fdb8-df66-fb44-6d97474614c9,4417,finishing,2026-05-08 15:50:32.901533,2026-05-09 03:15:59.754712,11.42,
c254e3a5-cc50-dca4-f27f-7e161bda8d91,4417,dispatched,2026-05-09 03:15:59.754712,2026-05-09 14:41:26.607891,11.42,
b95e1423-3154-9923-2de7-6ef0bdd5f75d,4417,delivered,2026-05-09 14:41:26.607891,,,
0bfd9c14-e093-d4da-83da-f9cf951cef8c,4418,received,2026-01-21 00:00:00,2026-01-21 03:26:19.362067,3.44,
6d3e647a-f374-460e-54c9-445978cb08e7,4418,prepress,2026-01-21 03:26:19.362067,2026-01-21 14:16:19.671971,10.83,
6c5620b2-35ed-9bd2-c594-9cb16ebccfa5,4418,proofing,2026-01-21 14:16:19.671971,2026-01-22 01:06:19.981875,10.83,
d7dc7380-d1d1-1e4b-5b79-448aa8c195fe,4418,awaiting_approval,2026-01-22 01:06:19.981875,2026-01-23 05:56:58.952989,28.84,waiting on customer
c6347a1d-4824-7672-2ee5-54d342fe8ba2,4418,plating,2026-01-23 05:56:58.952989,2026-01-23 16:46:59.262893,10.83,
2e7298a4-9cc7-0ac4-8106-4acd711351d3,4418,on_press,2026-01-23 16:46:59.262893,2026-01-24 03:36:59.572797,10.83,
f7a097b9-3f69-56f3-bd61-13f29d61ba08,4418,finishing,2026-01-24 03:36:59.572797,2026-01-24 14:26:59.882701,10.83,
b31b2c6a-dbbd-5464-1a01-f53905c12491,4418,dispatched,2026-01-24 14:26:59.882701,2026-01-25 01:17:00.192605,10.83,
becb579d-86cb-3277-5483-41b89cb19edf,4418,delivered,2026-01-25 01:17:00.192605,,,
774af9ae-3fdd-dfc8-a76e-df2e0c84f8a5,4419,received,2026-03-18 00:00:00,2026-03-18 04:33:40.267580,4.56,
acddd74d-0dd8-0ab2-cd72-6e77c8eaa504,4419,prepress,2026-03-18 04:33:40.267580,2026-03-18 18:24:09.440014,13.84,
c43df132-6f77-daea-109c-bb61957d8c04,4419,proofing,2026-03-18 18:24:09.440014,2026-03-19 08:14:38.612448,13.84,
6230371e-6840-ec2e-8d4b-68b16e61b0cf,4419,awaiting_approval,2026-03-19 08:14:38.612448,2026-03-22 15:06:53.287054,78.87,waiting on customer
9195b7ac-6a04-62a9-5abb-f013bdfa4a0d,4419,plating,2026-03-22 15:06:53.287054,2026-03-23 04:57:22.459488,13.84,
e2e72f01-c92e-6b1f-1961-be65b6b1f43a,4419,on_press,2026-03-23 04:57:22.459488,2026-03-23 18:47:51.631922,13.84,
1cf97d4a-40c7-a35f-f502-9198ab2888e4,4419,finishing,2026-03-23 18:47:51.631922,2026-03-24 08:38:20.804356,13.84,
c50e4b22-fa03-7b2e-9640-4cf4fca6fa3f,4419,dispatched,2026-03-24 08:38:20.804356,2026-03-24 22:28:49.976790,13.84,
54f2b83c-94e9-0dc8-5538-b5f0f6aacd46,4419,delivered,2026-03-24 22:28:49.976790,,,
9f1a40fd-e575-490a-513b-dbc60bc35f84,4420,received,2026-04-29 00:00:00,2026-04-29 01:17:41.098032,1.29,
70a61986-9844-1cbc-9eff-a4555f24e5c0,4420,prepress,2026-04-29 01:17:41.098032,2026-04-30 12:53:56.338311,35.6,
f0f713e8-83ca-0cf1-0e96-0aedf4c01810,4420,proofing,2026-04-30 12:53:56.338311,2026-05-02 00:30:11.578590,35.6,
b76f813f-865d-00e8-8095-09e97ee222bb,4420,awaiting_approval,2026-05-02 00:30:11.578590,2026-05-02 05:11:10.824172,4.68,waiting on customer
270ab409-9522-6813-4825-7da02edc881c,4420,plating,2026-05-02 05:11:10.824172,2026-05-03 16:47:26.064451,35.6,
b813d879-2170-d9ee-c5a8-bb83566be379,4420,on_press,2026-05-03 16:47:26.064451,2026-05-05 04:23:41.304730,35.6,
269fac87-788e-16d3-25be-563453c4d0a8,4420,finishing,2026-05-05 04:23:41.304730,2026-05-06 15:59:56.545009,35.6,
cd476bc5-5ca0-31f0-c1a9-e24e3c73fb9a,4420,dispatched,2026-05-06 15:59:56.545009,2026-05-08 03:36:11.785288,35.6,
5e131aaf-00b7-94a1-630b-eecfa67b1842,4420,delivered,2026-05-08 03:36:11.785288,,,
3c478f7a-53c8-19a3-d9a2-411c4f996754,4421,received,2026-05-22 00:00:00,2026-05-22 03:55:00.712992,3.92,
4dd5559a-0124-8bea-524a-917f2e9a5f8f,4421,prepress,2026-05-22 03:55:00.712992,2026-05-22 19:27:57.770484,15.55,
09eb8eb7-4c82-c0db-978d-eae966ffc4a9,4421,proofing,2026-05-22 19:27:57.770484,2026-05-23 11:00:54.827976,15.55,
69e1388f-3346-1011-3d36-a5016977390e,4421,awaiting_approval,2026-05-23 11:00:54.827976,2026-05-26 03:54:05.360165,64.89,waiting on customer
ef737e56-6a38-0154-e6b6-e467353058e4,4421,plating,2026-05-26 03:54:05.360165,2026-05-26 19:27:02.417657,15.55,
b1d679d6-4cf4-d7c2-a631-1aebfc64a265,4421,on_press,2026-05-26 19:27:02.417657,2026-05-27 10:59:59.475149,15.55,
02afafe4-93b9-cb69-5194-b57d8ee0a802,4421,finishing,2026-05-27 10:59:59.475149,2026-05-28 02:32:56.532641,15.55,
96c133fd-0dc9-c6eb-6644-59418985e22d,4421,dispatched,2026-05-28 02:32:56.532641,2026-05-28 18:05:53.590133,15.55,
6f59c1f7-7092-b8e7-ad7d-eb7e6e8a47a0,4421,delivered,2026-05-28 18:05:53.590133,,,
1053a8ee-057c-603f-81e8-714627568dd3,4422,received,2025-12-20 00:00:00,2025-12-20 04:44:32.667354,4.74,
eda7c0e0-b7da-d182-eec8-a554d73063cf,4422,prepress,2025-12-20 04:44:32.667354,2025-12-21 09:29:59.407881,28.76,
386a9dd2-6de8-c3a4-7d91-851aa20d06ff,4422,proofing,2025-12-21 09:29:59.407881,2025-12-22 14:15:26.148408,28.76,
b4552ae9-60f5-32c8-dcef-90ed24bfb398,4422,awaiting_approval,2025-12-22 14:15:26.148408,2025-12-22 23:28:49.877691,9.22,waiting on customer
69fefcb4-b738-5d5c-2741-019eeb872442,4422,plating,2025-12-22 23:28:49.877691,2025-12-24 04:14:16.618218,28.76,
6211314f-d008-18fc-07fb-37ddd7b5f28b,4422,on_press,2025-12-24 04:14:16.618218,2025-12-25 08:59:43.358745,28.76,
5e607c94-15f2-f98e-f2b5-9280c7c29991,4422,finishing,2025-12-25 08:59:43.358745,2025-12-26 13:45:10.099272,28.76,
6361e562-c031-1693-d392-062feeb7186d,4422,dispatched,2025-12-26 13:45:10.099272,2025-12-27 18:30:36.839799,28.76,
801e9c92-e534-acea-899a-3b65f287aadb,4422,delivered,2025-12-27 18:30:36.839799,,,
8d3f5ff8-deb2-a29e-e13e-35fe08d6e78c,4423,received,2026-05-17 00:00:00,2026-05-17 03:42:05.077373,3.7,
27bb3bfb-6ef8-7766-59f4-0d3c650148e6,4423,prepress,2026-05-17 03:42:05.077373,2026-05-18 02:31:13.971056,22.82,
ad49ae09-dca8-2415-a7af-2c9441773ae0,4423,proofing,2026-05-18 02:31:13.971056,2026-05-19 01:20:22.864739,22.82,
8f000ce1-e438-3c4c-83c5-f810a3a531b4,4423,awaiting_approval,2026-05-19 01:20:22.864739,2026-05-19 06:22:08.079224,5.03,waiting on customer
467b1793-def9-6b5c-db55-1c08b6ed35c9,4423,plating,2026-05-19 06:22:08.079224,2026-05-20 05:11:16.972907,22.82,
9fd4b312-1f5f-7f43-a44c-eb1066025d86,4423,on_press,2026-05-20 05:11:16.972907,2026-05-21 04:00:25.866590,22.82,
543ed0a5-863a-5b29-ec08-e7a99517fcc3,4423,finishing,2026-05-21 04:00:25.866590,2026-05-22 02:49:34.760273,22.82,
42602e6b-9701-ce8a-ea43-0a338dd4c22e,4423,dispatched,2026-05-22 02:49:34.760273,2026-05-23 01:38:43.653956,22.82,
21f0b65e-1b6f-4e10-1384-214289128c30,4423,delivered,2026-05-23 01:38:43.653956,,,
6f28f929-d04f-c5e9-248f-bd7ee41ee35e,4424,received,2025-12-01 00:00:00,2025-12-01 04:52:44.877933,4.88,
1e510ceb-6e1e-b7f2-d9c8-1bf4b94d9032,4424,prepress,2025-12-01 04:52:44.877933,2025-12-02 01:48:24.477916,20.93,
aa0f669b-7c93-9507-f003-a3e827a4aafe,4424,proofing,2025-12-02 01:48:24.477916,2025-12-02 22:44:04.077899,20.93,
ed9289d1-7466-a5ad-3ec6-bfd38ea931ba,4424,awaiting_approval,2025-12-02 22:44:04.077899,2025-12-07 00:33:25.843303,97.82,waiting on customer
278d1515-9711-8e88-f2f0-a09482d21073,4424,plating,2025-12-07 00:33:25.843303,2025-12-07 21:29:05.443286,20.93,
ac3102f7-d904-30c3-578b-eaf0e55dd65f,4424,on_press,2025-12-07 21:29:05.443286,2025-12-08 18:24:45.043269,20.93,
f33ecf92-89c7-a466-331b-c6c8b0c926e9,4424,finishing,2025-12-08 18:24:45.043269,2025-12-09 15:20:24.643252,20.93,
f2d77423-91cf-03b2-0f99-fef474b7de55,4424,dispatched,2025-12-09 15:20:24.643252,2025-12-10 12:16:04.243235,20.93,
d481f2a2-217e-2c39-05b3-0ffb4af84dd6,4424,delivered,2025-12-10 12:16:04.243235,,,
6475fdfd-c394-5436-1df9-f3edb53c7510,4425,received,2026-04-09 00:00:00,2026-04-09 02:57:52.147670,2.96,
7ca31639-058b-c23e-ff4e-64474ad8e727,4425,prepress,2026-04-09 02:57:52.147670,2026-04-09 19:32:38.528879,16.58,
9de5dfe0-78b1-e228-8f70-ce8ce32d5b54,4425,proofing,2026-04-09 19:32:38.528879,2026-04-10 12:07:24.910088,16.58,
59eadbd4-df15-700d-2140-f1fa0b176680,4425,awaiting_approval,2026-04-10 12:07:24.910088,2026-04-11 15:52:16.700813,27.75,waiting on customer
fdaeed24-f193-bc25-f079-675b20bb60c3,4425,plating,2026-04-11 15:52:16.700813,2026-04-12 08:27:03.082022,16.58,
ccb009d8-cf93-2863-f6a0-7c57d356260b,4425,on_press,2026-04-12 08:27:03.082022,2026-04-13 01:01:49.463231,16.58,
fe74bd90-3325-fb34-c89a-eb1b8a53c602,4425,finishing,2026-04-13 01:01:49.463231,2026-04-13 17:36:35.844440,16.58,
36e42320-af46-3cca-88de-384b20f9e014,4425,dispatched,2026-04-13 17:36:35.844440,,,
21eba587-8de5-4be6-6e05-0ad639560786,4426,received,2025-12-02 00:00:00,2025-12-02 01:40:53.633993,1.68,
189f2ea8-f2c6-fe1a-1a49-2dbebd1e9d9f,4426,prepress,2025-12-02 01:40:53.633993,2025-12-02 10:16:56.890092,8.6,
fec07cf6-150c-27a5-5d8f-a95a9527273c,4426,proofing,2025-12-02 10:16:56.890092,2025-12-02 18:53:00.146191,8.6,
a478181b-b3f3-34f0-fc05-204e93a2303e,4426,awaiting_approval,2025-12-02 18:53:00.146191,2025-12-06 02:50:45.341413,79.96,waiting on customer
cd97ee46-7bb5-b9cf-07d8-068bf7cf042a,4426,plating,2025-12-06 02:50:45.341413,2025-12-06 11:26:48.597512,8.6,
83747983-51fd-8775-d778-781bde78419d,4426,on_press,2025-12-06 11:26:48.597512,2025-12-06 20:02:51.853611,8.6,
ce989bf6-dafe-2e69-5aab-c8f714221bde,4426,finishing,2025-12-06 20:02:51.853611,2025-12-07 04:38:55.109710,8.6,
edcb9829-6d4d-4734-b75e-1c385dd202ba,4426,dispatched,2025-12-07 04:38:55.109710,2025-12-07 13:14:58.365809,8.6,
870f8988-e727-1fb3-2449-2333b04422d5,4426,delivered,2025-12-07 13:14:58.365809,,,
73b82007-1dd3-2ad1-0926-935e56b8fab6,4427,received,2026-02-20 00:00:00,2026-02-20 04:32:24.664164,4.54,
10b2a832-050f-a23d-2b2c-152aaec6ab41,4427,prepress,2026-02-20 04:32:24.664164,2026-02-20 16:40:11.320839,12.13,
b45870d7-64a2-1e54-f525-cdea2ddb4d3f,4427,proofing,2026-02-20 16:40:11.320839,2026-02-21 04:47:57.977514,12.13,
e0dbe3cc-33c6-a7bb-f122-bdb2129b0c76,4427,awaiting_approval,2026-02-21 04:47:57.977514,2026-02-23 04:45:15.109261,47.95,waiting on customer
104dca31-cccc-1b66-37e7-dd9614eb84f8,4427,plating,2026-02-23 04:45:15.109261,2026-02-23 16:53:01.765936,12.13,
93b856f5-9e75-75d6-2ffb-9c00e130ce30,4427,on_press,2026-02-23 16:53:01.765936,2026-02-24 05:00:48.422611,12.13,
dc499ea2-ad7b-09f6-7b03-f44f264a7bc0,4427,finishing,2026-02-24 05:00:48.422611,2026-02-24 17:08:35.079286,12.13,
e9fd2c82-2001-30df-44a6-d9c0e69d8858,4427,dispatched,2026-02-24 17:08:35.079286,2026-02-25 05:16:21.735961,12.13,
01935ddd-5828-2f91-471a-09fba917d43b,4427,delivered,2026-02-25 05:16:21.735961,,,
e7e3e94f-aee9-c728-fd03-a794590d3531,4428,received,2026-06-18 00:00:00,2026-06-18 03:20:01.335017,3.33,
6be93b0f-5d6b-4bb5-5559-bc5716d6d090,4428,prepress,2026-06-18 03:20:01.335017,2026-06-18 21:48:25.367226,18.47,
eaa90a1d-4929-cbab-e510-292844d023ca,4428,proofing,2026-06-18 21:48:25.367226,2026-06-19 16:16:49.399435,18.47,
81c15eb1-41a0-9936-fb3a-e3183055a31f,4428,awaiting_approval,2026-06-19 16:16:49.399435,2026-06-21 04:24:41.774223,36.13,waiting on customer
8033f9da-11c6-6ae2-9618-062777d27901,4428,plating,2026-06-21 04:24:41.774223,2026-06-21 22:53:05.806432,18.47,
f7680b25-21a3-1b67-e792-f7ed87ea993e,4428,on_press,2026-06-21 22:53:05.806432,2026-06-22 17:21:29.838641,18.47,
76df61bb-654e-d8f9-8289-7d26dee43fb5,4428,finishing,2026-06-22 17:21:29.838641,2026-06-23 11:49:53.870850,18.47,
02f6f30a-f654-61ba-8b3d-2f2b491c8a16,4428,dispatched,2026-06-23 11:49:53.870850,,,
19d29af7-3d66-2570-46b9-53d868379319,4429,received,2026-05-18 00:00:00,2026-05-18 01:53:41.602471,1.89,
e49cf1f6-742f-e683-c8dd-e536011b617a,4429,prepress,2026-05-18 01:53:41.602471,2026-05-18 15:11:15.967989,13.29,
b27aae47-1b8a-3d62-9d13-63793454a4fd,4429,proofing,2026-05-18 15:11:15.967989,2026-05-19 04:28:50.333507,13.29,
559e775e-867a-23f5-f2a7-59d86cce4254,4429,awaiting_approval,2026-05-19 04:28:50.333507,2026-05-21 23:14:11.394174,66.76,waiting on customer
60febe6c-5a19-00b2-e4d5-173e8db3f0c4,4429,plating,2026-05-21 23:14:11.394174,2026-05-22 12:31:45.759692,13.29,
8eccae35-3d72-8959-772d-293f8fa85f5a,4429,on_press,2026-05-22 12:31:45.759692,2026-05-23 01:49:20.125210,13.29,
da0bf671-4694-420c-7853-890695c65cfc,4429,finishing,2026-05-23 01:49:20.125210,2026-05-23 15:06:54.490728,13.29,
637e4187-a9e9-dfa0-5919-af9a0063cd24,4429,dispatched,2026-05-23 15:06:54.490728,,,
f1efba7f-8711-45e1-f1d3-49d37d2536c7,4430,received,2025-12-09 00:00:00,2025-12-09 02:58:10.622621,2.97,
735669c6-2879-ab0e-eac3-15fb9996b7bc,4430,prepress,2025-12-09 02:58:10.622621,2025-12-09 17:32:25.070985,14.57,
5af4827f-7083-c895-1be2-1236f906803e,4430,proofing,2025-12-09 17:32:25.070985,2025-12-10 08:06:39.519349,14.57,
97687b03-4b99-aea0-b951-8ff711865631,4430,awaiting_approval,2025-12-10 08:06:39.519349,2025-12-11 23:20:23.000311,39.23,waiting on customer
2a90c6ca-c963-728b-fd13-e2cec9a98c5c,4430,plating,2025-12-11 23:20:23.000311,2025-12-12 13:54:37.448675,14.57,
42d1a1ec-b27c-69ab-5656-d6091e7586b4,4430,on_press,2025-12-12 13:54:37.448675,2025-12-13 04:28:51.897039,14.57,
96a47c34-b555-f087-4433-40ba6c1edec4,4430,finishing,2025-12-13 04:28:51.897039,2025-12-13 19:03:06.345403,14.57,
36488535-0b9a-daa2-fce3-e9478dd2a208,4430,dispatched,2025-12-13 19:03:06.345403,,,
3022a8cf-27bf-8da9-3ddd-89d174e1c442,4431,received,2026-07-11 00:00:00,2026-07-11 04:37:49.335318,4.63,
a7936dcc-29c7-7692-3222-13dee123e760,4431,prepress,2026-07-11 04:37:49.335318,2026-07-11 19:25:52.894059,14.8,
b69807b7-68e7-9e76-07b7-d949ba3e7f94,4431,proofing,2026-07-11 19:25:52.894059,2026-07-12 10:13:56.452800,14.8,
29ca371e-052c-752a-eb29-06771869891d,4431,awaiting_approval,2026-07-12 10:13:56.452800,2026-07-13 13:11:09.480654,26.95,waiting on customer
48f80460-420d-df89-384c-6f2b7005cd68,4431,plating,2026-07-13 13:11:09.480654,2026-07-14 03:59:13.039395,14.8,
61503e72-57c6-cdf3-5a53-f956c07d0003,4431,on_press,2026-07-14 03:59:13.039395,2026-07-14 18:47:16.598136,14.8,
5e4a2a8c-c3b8-1f1b-0da8-91fac1164786,4431,finishing,2026-07-14 18:47:16.598136,2026-07-15 09:35:20.156877,14.8,
b1fd3ed3-9ce7-d1bc-4f1b-811aed9598c6,4431,dispatched,2026-07-15 09:35:20.156877,2026-07-16 00:23:23.715618,14.8,
0ad5806f-dbbb-4e68-3f3c-121d98dd6c7a,4431,delivered,2026-07-16 00:23:23.715618,,,
