conversation_id,tenant_id,started_at,primary_intent,hours_bucket
c94b7a50-5366-0aca-10ba-452d34b59ebc,safarilink,2026-07-19T23:42:00,baggage,outside_hours
fce1b8c8-8c0f-a557-6a0e-a93d8d08386b,safarilink,2026-07-18T14:36:00,destinations,in_hours
0837b37b-78d1-5b7e-13a7-cb4ae76598a1,safarilink,2026-07-26T09:25:00,schedules,in_hours
ff393f4c-119d-e63d-3057-0147ceb25cac,safarilink,2026-08-08T00:23:00,baggage,outside_hours
5dee829f-e991-3008-032f-117ced26787d,safarilink,2026-08-09T20:40:00,baggage,outside_hours
88e34659-a3e6-c241-afcf-11255a435bf7,safarilink,2026-08-10T17:41:00,check_in,in_hours
7174cb87-3c26-e684-2a4d-cb6dc4b14259,safarilink,2026-07-17T08:49:00,check_in,in_hours
153ebed2-88c8-2cfe-75ba-f2165c845d0f,safarilink,2026-07-21T13:33:00,check_in,in_hours
850a67eb-9838-b4de-26b5-05dd6785a5df,safarilink,2026-07-18T12:37:00,schedules,in_hours
3103b9da-3d74-c551-eef0-cb1dbf5b4033,safarilink,2026-07-14T13:15:00,baggage,in_hours
4e50c19c-b9d2-4e2b-bc83-3e1a48855a69,safarilink,2026-07-13T21:18:00,charters,outside_hours
6b211413-decf-bdb1-1248-52c559c256e6,safarilink,2026-07-22T10:04:00,check_in,in_hours
16e8165a-7df3-ad01-1de0-c572ebc6d822,safarilink,2026-07-16T21:00:00,check_in,outside_hours
20b756dd-ec95-62db-e549-826a76bda18b,safarilink,2026-07-22T13:31:00,baggage,in_hours
312f837c-8d7f-82ee-6eb4-e4b38e45486e,safarilink,2026-07-13T11:49:00,baggage,in_hours
92ea0c79-5a64-0023-2363-d30611ce1f3e,safarilink,2026-08-02T17:47:00,baggage,in_hours
34066435-b3b9-c203-7c6f-1673a6e2e8a1,safarilink,2026-07-12T03:36:00,schedules,outside_hours
848d67a3-61ea-b496-ba0f-a742a6629241,safarilink,2026-07-20T13:56:00,charters,in_hours
2b095cca-7d1d-4ef1-ac1d-2beb82788dd7,safarilink,2026-07-31T08:45:00,other,in_hours
f2bb32b2-5141-5e0a-e91d-5f9d58403cc3,safarilink,2026-07-25T15:55:00,schedules,in_hours
7535925e-e446-f6ce-6ebc-5f9796e6aca5,safarilink,2026-07-20T01:59:00,booking_lookup,outside_hours
c09286d1-19b7-1265-6f5f-a8c38972b5a2,safarilink,2026-07-18T04:12:00,destinations,outside_hours
4f1af44a-345e-f7a3-f7ec-d33dce1f91fe,safarilink,2026-08-06T15:41:00,check_in,in_hours
fda2d392-4317-a2e1-a220-ebc82eb88592,safarilink,2026-07-18T02:21:00,baggage,outside_hours
27be6991-5249-364d-27d3-06eaea12f01a,safarilink,2026-08-06T08:32:00,baggage,in_hours
da81ccf9-f3c3-c17b-2234-fc33e831203b,safarilink,2026-07-18T01:20:00,schedules,outside_hours
6b9ff0e3-df9c-b65f-54f5-7f0f20adc7f8,safarilink,2026-08-08T14:14:00,baggage,in_hours
e510d50c-1d8b-e0e4-7cdc-731848cdd219,safarilink,2026-07-31T23:10:00,schedules,outside_hours
bea66494-4b52-6930-2bbe-e18eb89c0554,safarilink,2026-07-15T11:28:00,schedules,in_hours
0fef7c7e-cb18-ff32-ba09-d6dee9dc6540,safarilink,2026-07-23T00:27:00,schedules,outside_hours
ffd01867-f8c4-c251-964e-67af97b38db6,safarilink,2026-07-16T20:18:00,baggage,outside_hours
ece52e72-161b-d362-e5b0-b7fe96becd0a,safarilink,2026-08-05T16:36:00,baggage,in_hours
2761a057-85ea-49bd-5a3a-0515287a1fa0,safarilink,2026-07-17T14:23:00,baggage,in_hours
acea0441-035a-8e56-8618-1b7f47f4a098,safarilink,2026-07-29T00:49:00,baggage,outside_hours
16e1c26b-e3dc-2387-cb93-f3377f6dfc6d,safarilink,2026-08-09T07:23:00,booking_lookup,outside_hours
a410d420-dfb4-31d5-3ac2-e9599d3b16e1,safarilink,2026-07-19T11:58:00,changes,in_hours
78b75122-4488-e428-3591-35a091327534,safarilink,2026-07-26T01:21:00,baggage,outside_hours
8d00bb23-e0df-51ba-c4e4-d8da08d3c49d,safarilink,2026-07-28T10:51:00,charters,in_hours
9928c239-5ce0-9c23-9f09-0f20ef0416c1,safarilink,2026-07-15T19:03:00,baggage,outside_hours
bd315873-d9e6-00f8-ba14-6d76f002f215,safarilink,2026-07-30T02:35:00,baggage,outside_hours
c4fd0c1a-2914-ca9b-1ef4-f7e89e07366b,safarilink,2026-07-21T04:36:00,destinations,outside_hours
6b9449ff-fb33-5ee7-65db-cb470a979d20,safarilink,2026-07-28T16:55:00,booking_lookup,in_hours
27e5689d-ea01-73c7-5d1b-5699d40bcd72,safarilink,2026-07-24T00:38:00,charters,outside_hours
e177f188-f588-43fe-856d-fefe7f6f3778,safarilink,2026-08-04T08:54:00,charters,in_hours
01bbf71f-8e04-82fe-dadb-e75e03dea559,safarilink,2026-07-19T06:39:00,other,outside_hours
0c969941-abcd-1734-5528-51e13f53233f,safarilink,2026-08-06T17:03:00,destinations,in_hours
a2b1fb47-3f96-fa06-aebd-05255dd542d9,safarilink,2026-07-15T22:39:00,baggage,outside_hours
dcb60b05-d269-9879-a0b1-5ae915e35baa,safarilink,2026-08-03T13:13:00,baggage,in_hours
fc53c364-d0b7-1c7f-5b12-4671c8440863,safarilink,2026-08-07T18:32:00,booking_lookup,outside_hours
504e3ff4-2424-ea35-0e8d-07b2285f43a7,safarilink,2026-08-05T02:01:00,baggage,outside_hours
ded0c1d4-219f-6990-de3b-445ce28bb19b,safarilink,2026-07-13T15:52:00,baggage,in_hours
de0efcdd-7919-9cb5-6e8b-6918fe704555,safarilink,2026-07-12T16:46:00,baggage,in_hours
32b7c473-6474-206c-ec47-76ea288c66a2,safarilink,2026-08-04T10:29:00,booking_lookup,in_hours
a44f67f9-a9c7-ba59-6051-851eabd6e557,safarilink,2026-08-03T12:45:00,baggage,in_hours
c62ab72c-6b7e-6f01-5301-b022e51a070d,safarilink,2026-07-20T18:05:00,schedules,outside_hours
fdac6ec2-7147-dde6-2a7c-184d739cdf6f,safarilink,2026-07-30T08:09:00,baggage,in_hours
c991e841-075f-d9b1-2363-8753de9accbf,safarilink,2026-07-27T13:06:00,schedules,in_hours
1d059294-5cc4-a2b8-3df6-c56fd3092a77,safarilink,2026-08-03T13:14:00,baggage,in_hours
d978bc7e-31f9-fa23-e2bf-339360c63e83,safarilink,2026-07-16T05:54:00,baggage,outside_hours
1d45d24b-88c9-4133-5229-d423cf7e6a59,safarilink,2026-07-23T16:12:00,schedules,in_hours
484fb005-a8c4-40f2-0bc6-161fd5522f6d,safarilink,2026-07-12T04:32:00,destinations,outside_hours
837fc599-7465-ea28-9184-3a96803af248,safarilink,2026-07-21T04:28:00,baggage,outside_hours
6d049a51-75e7-ef62-3745-8b9a4f91dc18,safarilink,2026-07-27T09:11:00,baggage,in_hours
db803ce8-ae34-b567-b2bd-716737c1e86c,safarilink,2026-07-16T17:58:00,schedules,in_hours
cc7b0968-84eb-4610-af2f-7ef221892db9,safarilink,2026-07-20T02:20:00,booking_lookup,outside_hours
0169954a-4313-74fa-ed6d-e23b7bb29eb5,safarilink,2026-07-26T18:58:00,destinations,outside_hours
8c3a2768-368b-de49-e4ca-b8aedde62d6d,safarilink,2026-08-04T03:44:00,booking_lookup,outside_hours
3c9a5515-e390-6dc4-a700-dba6e0824442,safarilink,2026-07-16T02:30:00,baggage,outside_hours
12f0f359-9184-974e-2e14-4c0dab5a70f6,safarilink,2026-08-02T08:49:00,booking_lookup,in_hours
7c92e516-3575-978e-2390-7c243bb5844a,safarilink,2026-07-14T22:12:00,destinations,outside_hours
484bcbc5-4501-34e6-9106-b9ac3e703d5b,safarilink,2026-07-28T10:20:00,schedules,in_hours
ba534f6c-f44f-bf2b-b736-71dc3e0806ea,safarilink,2026-07-26T10:44:00,baggage,in_hours
714069ff-34a2-814d-cc5f-d388fea437c3,safarilink,2026-07-20T09:27:00,schedules,in_hours
30a00ffe-ce02-b546-c354-df22367fe518,safarilink,2026-07-20T09:03:00,destinations,in_hours
7ef27a91-555a-6fcb-aab3-0f83da3e7a0d,safarilink,2026-07-27T01:33:00,baggage,outside_hours
7e2efb8e-abe8-4ea3-4efd-bbd25d9e96f8,safarilink,2026-07-24T09:31:00,check_in,in_hours
9cfcc83f-7061-236d-e90d-effe017ac79e,safarilink,2026-08-02T11:07:00,schedules,in_hours
ad2ef650-8b11-3ce6-489b-2682336192a8,safarilink,2026-07-23T12:14:00,check_in,in_hours
15fadb5f-dcff-9d08-4dd5-a8eb9f983ff6,safarilink,2026-07-13T14:21:00,booking_lookup,in_hours
d5b53063-523f-c9fa-960b-88735039ea2d,safarilink,2026-07-21T02:53:00,changes,outside_hours
7bcacf3f-045d-898a-2c3e-1e0d5fec1838,safarilink,2026-07-24T15:45:00,booking_lookup,in_hours
9e534331-355a-757b-a4ab-8c6019be1d9d,safarilink,2026-07-22T17:56:00,baggage,in_hours
f271b8a2-014a-8d50-cad0-b6541380fd39,safarilink,2026-07-22T08:42:00,baggage,in_hours
e213d387-52e5-c9b7-bdc5-0fac1af8efa7,safarilink,2026-07-23T11:17:00,schedules,in_hours
22b2771b-9d59-e75d-8528-364a8171191d,safarilink,2026-07-25T15:06:00,changes,in_hours
6602a0eb-80cb-bcf2-2365-eabb460075c6,safarilink,2026-07-21T02:48:00,check_in,outside_hours
ce7daf3f-d478-0d4e-b21e-529607b4e607,safarilink,2026-08-08T15:18:00,schedules,in_hours
7d4f25bf-64c1-8561-d8db-0df1278e5c1e,safarilink,2026-07-22T11:00:00,baggage,in_hours
849c3e2c-fc69-229e-ceb8-81a57f983011,safarilink,2026-08-03T05:22:00,destinations,outside_hours
a85ff7b2-f458-0be2-ab5c-4ba63858cd27,safarilink,2026-07-30T04:55:00,booking_lookup,outside_hours
7a3a55b1-cff1-c54e-80f5-eb9644e18ef3,safarilink,2026-07-20T11:46:00,destinations,in_hours
884d601e-29fc-1b42-c95d-2a5afc343573,safarilink,2026-08-07T16:48:00,baggage,in_hours
9a0fe972-a7ff-9e7d-65cc-c376c0889ec5,safarilink,2026-07-24T14:33:00,destinations,in_hours
a5533b6b-4bd3-cc1c-44cc-6ae026d09102,safarilink,2026-07-19T17:42:00,baggage,in_hours
f7b565ff-dbae-05f6-a4d0-53f8fd3fba19,safarilink,2026-07-31T23:26:00,baggage,outside_hours
e3adcbc0-ff10-6c43-25dd-ff0a3ff65986,safarilink,2026-07-14T08:11:00,check_in,in_hours
70d1c181-bf57-d44f-2c6c-70205a999cc2,safarilink,2026-08-05T23:15:00,booking_lookup,outside_hours
98ec2b55-900e-261e-ea9e-05127d57f144,safarilink,2026-07-12T21:14:00,changes,outside_hours
57e3d4ef-fe7d-52e2-e95b-ac3d7bb6cf1d,safarilink,2026-08-01T19:10:00,baggage,outside_hours
970f8bcd-bf39-830d-f893-36aaa68fb244,safarilink,2026-08-10T08:07:00,other,in_hours
8bc0a1f7-2c3b-ed23-85b9-0bf84cc9ebfb,safarilink,2026-07-26T08:52:00,booking_lookup,in_hours
11b2c2cc-110d-3b5d-1ee4-ca65a2d311ba,safarilink,2026-07-20T19:49:00,charters,outside_hours
ca48a08f-1483-eb9e-2dce-2d6c0655d8e2,safarilink,2026-07-19T13:26:00,baggage,in_hours
b3eb5ca7-0970-dba5-c3e7-17aa48976ad7,safarilink,2026-08-01T19:11:00,baggage,outside_hours
f49838ad-9812-313a-9b56-153227bdefc8,safarilink,2026-07-29T10:53:00,frequent_flyer,in_hours
780f90cc-87cc-6376-bc39-441682231fc3,safarilink,2026-07-17T13:21:00,charters,in_hours
df4cf06a-198a-8d7c-17b4-ba78ab86337c,safarilink,2026-07-15T11:38:00,check_in,in_hours
38b3f51a-82b1-83ad-da3d-2b75db12e958,safarilink,2026-07-25T22:05:00,baggage,outside_hours
ed805e3d-9978-b29e-c3de-2ca03c750e7b,safarilink,2026-08-02T22:19:00,other,outside_hours
b3413afb-5c71-79c6-5841-666df5d2de3c,safarilink,2026-07-21T22:52:00,changes,outside_hours
633e00c9-3f30-68c7-f61e-2f448d89415d,safarilink,2026-07-19T18:58:00,schedules,outside_hours
e04ad5d1-7fdb-0b56-e6da-11569fe4c739,safarilink,2026-07-19T01:30:00,baggage,outside_hours
7bb73376-4e2e-b24f-143c-875ae9e43602,safarilink,2026-08-08T17:31:00,booking_lookup,in_hours
e3bfd315-2eb4-c88c-8851-ceba174761c1,safarilink,2026-08-10T09:23:00,baggage,in_hours
3a8b2437-b393-01f0-7678-4f85623696ef,safarilink,2026-07-22T04:18:00,schedules,outside_hours
e7175a84-d8ce-ed1e-300a-9a8611596bd1,safarilink,2026-07-25T08:18:00,booking_lookup,in_hours
aaf00153-e530-04f3-eaae-34d07e150020,safarilink,2026-08-04T09:01:00,booking_lookup,in_hours
8f03e1b8-a5d1-2e72-258f-2cfe972d1f73,safarilink,2026-07-19T03:44:00,other,outside_hours
d309cd9c-afc0-4055-d2cf-89b59ef1dff1,safarilink,2026-07-30T08:41:00,schedules,in_hours
177c85dc-d090-2f10-1010-08cace4634e4,safarilink,2026-08-03T12:45:00,other,in_hours
e7079260-3fa7-2ee8-0422-9fb23a3b2bdb,safarilink,2026-07-29T22:34:00,check_in,outside_hours
fdda2aa6-a222-5a91-c8a5-fa62e4b7516a,safarilink,2026-08-03T03:17:00,baggage,outside_hours
2477bf98-4d3d-9b4b-fafe-7a9e2a38ba9e,safarilink,2026-07-14T11:36:00,booking_lookup,in_hours
fd87139a-9c0a-8730-7536-a29579d998ef,safarilink,2026-07-25T02:19:00,schedules,outside_hours
5cd9b3ac-fffe-3b5d-fec9-423d3bfdc697,safarilink,2026-07-13T02:24:00,destinations,outside_hours
0783d85f-b62d-afdf-b4af-6c484f390f95,safarilink,2026-07-27T23:55:00,destinations,outside_hours
bb6eb82a-0a26-f485-2d4b-0f80734fdf9f,safarilink,2026-07-23T13:49:00,booking_lookup,in_hours
d6429ebf-d20e-01b5-7a37-92e8fc500647,safarilink,2026-08-07T12:32:00,baggage,in_hours
ae847fcc-784a-529c-08e3-b2f92746e1e7,safarilink,2026-07-31T11:48:00,booking_lookup,in_hours
ea6fbaeb-9fd3-74e6-11f3-38da5e5492de,safarilink,2026-07-17T17:18:00,frequent_flyer,in_hours
95ed5aa2-9c7f-a37b-4b3f-61e792b941db,safarilink,2026-08-05T02:53:00,baggage,outside_hours
3bf11b4e-3884-69ea-fc12-783ee7085396,safarilink,2026-07-12T13:51:00,baggage,in_hours
ea2cb603-0c03-ea8c-c84f-2eed39688eaf,safarilink,2026-08-02T18:06:00,booking_lookup,outside_hours
40bef518-aac3-9da9-251c-85155269bc9f,safarilink,2026-07-21T23:35:00,check_in,outside_hours
fabbf98f-73a8-4277-6df0-a7e998454a81,safarilink,2026-07-25T17:46:00,schedules,in_hours
ba250577-e0d0-5abb-fd37-0bed38108f9a,safarilink,2026-07-23T00:10:00,baggage,outside_hours
0c1f3826-aff4-87a0-4ae9-7b3a96a7939f,safarilink,2026-07-28T13:05:00,baggage,in_hours
0879e567-d903-e213-da74-4b91ec98b375,safarilink,2026-08-10T15:21:00,booking_lookup,in_hours
9fa1b597-428e-b467-1abb-3b1c8c83bff6,safarilink,2026-08-09T04:14:00,schedules,outside_hours
5685e968-fcaa-99c6-4191-84015deb2968,safarilink,2026-08-10T13:56:00,baggage,in_hours
f839bfd5-561b-429c-1443-5516993b322a,safarilink,2026-07-29T08:38:00,destinations,in_hours
e314aab0-7f4e-ab7e-26c4-4512518dd51f,safarilink,2026-08-04T11:25:00,baggage,in_hours
4b1711a5-0f2c-8065-2e7a-f9755727fefb,safarilink,2026-07-30T09:00:00,baggage,in_hours
8104adc9-18f7-2fa7-7eb0-ad2398461884,safarilink,2026-08-07T17:46:00,schedules,in_hours
acba0293-f67c-352a-37c9-626242be8573,safarilink,2026-07-16T17:31:00,charters,in_hours
b47866db-ce85-b154-3dbe-48eaa9150688,safarilink,2026-07-27T05:03:00,destinations,outside_hours
49f172ce-3897-de9d-e7a4-80da820efb43,safarilink,2026-08-09T19:26:00,baggage,outside_hours
814611bb-e64f-bf6b-a181-0041b7ced2b5,safarilink,2026-07-29T18:58:00,booking_lookup,outside_hours
593c476c-c38e-5129-6640-a09680e1a106,safarilink,2026-08-10T09:08:00,schedules,in_hours
0d705966-43fa-90f9-d09e-525d7a865620,safarilink,2026-07-19T14:42:00,other,in_hours
1afcf37a-1e51-941c-b7d2-10a6267428c3,safarilink,2026-07-14T16:18:00,schedules,in_hours
c6169654-2f69-910a-79ec-00a873b4bf95,safarilink,2026-08-02T14:55:00,schedules,in_hours
7230d46d-d2a2-b51c-079d-e3df9c555ece,safarilink,2026-07-15T05:18:00,other,outside_hours
8a193f8b-22be-87dd-751d-4e0999047dc2,safarilink,2026-07-24T19:20:00,other,outside_hours
80718099-f11f-7bd2-4a58-9193f5410268,safarilink,2026-08-10T09:05:00,baggage,in_hours
470075d5-e234-2897-7a18-610bfe819e09,safarilink,2026-08-04T16:49:00,baggage,in_hours
3f4c147c-4335-7fb0-3a47-b4096162f6ce,safarilink,2026-08-08T12:35:00,destinations,in_hours
3b450c22-c10a-d147-1190-e99f75e8cb2e,safarilink,2026-08-01T01:15:00,schedules,outside_hours
de9fcb26-354f-fa9a-ed9a-b143c77532cc,safarilink,2026-07-31T03:45:00,other,outside_hours
954cbe03-b069-74f9-c851-16cb0ae0b604,safarilink,2026-07-21T16:00:00,check_in,in_hours
4ebae512-6035-2a6a-b3af-7f25b06560aa,safarilink,2026-08-10T11:55:00,check_in,in_hours
7a5f6a35-2293-8eb6-4f32-d82855c993bf,safarilink,2026-07-12T20:28:00,destinations,outside_hours
a2981e73-ce88-ef3d-38f0-165f0e0ea0cb,safarilink,2026-08-08T17:24:00,booking_lookup,in_hours
7b6b16d0-b810-6a4d-1dd8-1a59b63a0788,safarilink,2026-07-30T15:11:00,booking_lookup,in_hours
5270b628-1e8e-f9a0-77e7-91e725d0ae15,safarilink,2026-08-04T18:25:00,baggage,outside_hours
7dfc9369-6eb4-b8a1-b0f5-de9d60f862b1,safarilink,2026-07-16T10:06:00,baggage,in_hours
d4beac7f-c7da-887d-302b-96a8d7deff96,safarilink,2026-07-16T11:01:00,destinations,in_hours
eedc1eb4-0fa8-9de7-b23c-e3fa882388b4,safarilink,2026-08-09T23:37:00,other,outside_hours
2d331a68-efbb-cfa6-2a68-a8127c439b4e,safarilink,2026-08-05T04:29:00,booking_lookup,outside_hours
86918d35-1dbd-fc34-2687-8a625e63b351,safarilink,2026-08-10T06:00:00,baggage,outside_hours
576b875a-e4e4-b625-db1a-7cee16d29785,safarilink,2026-08-02T14:48:00,other,in_hours
de937815-7979-8115-e811-612b2d355e99,safarilink,2026-07-29T22:23:00,charters,outside_hours
5d29912e-b593-b773-aca7-a837fdd3547d,safarilink,2026-07-25T13:29:00,baggage,in_hours
92d3a015-ef64-b87b-1c9a-071908d95099,safarilink,2026-08-02T10:41:00,changes,in_hours
89df169d-65d1-976d-3b2b-c0428ac8147e,safarilink,2026-07-24T05:54:00,other,outside_hours
ce63c871-337c-4e38-a77c-94b6c81be2fb,safarilink,2026-07-26T22:41:00,baggage,outside_hours
ded06dd6-1d6c-a2ca-2f3e-e5ce4ba48139,safarilink,2026-08-06T13:44:00,baggage,in_hours
96b252df-6a53-f495-e1c6-59a216aa4777,safarilink,2026-07-19T13:58:00,frequent_flyer,in_hours
b7486098-08a3-745a-1080-71447132378d,safarilink,2026-08-09T03:11:00,baggage,outside_hours
fef5c3ee-af7b-1084-8e3d-ce23f92667b2,safarilink,2026-07-13T04:28:00,booking_lookup,outside_hours
2147078b-ad6c-4819-2457-be2f8b89570c,safarilink,2026-08-05T05:47:00,check_in,outside_hours
47aaeb04-b3c5-915a-9f43-ea775a50d8a6,safarilink,2026-08-09T10:16:00,baggage,in_hours
943b749b-517a-d021-c256-7e6ed72214c5,safarilink,2026-08-03T23:52:00,check_in,outside_hours
af69c005-29d3-20c6-a807-73a2049ea852,safarilink,2026-07-29T05:56:00,booking_lookup,outside_hours
12297c65-b990-aed7-c55d-51b8c73858ff,safarilink,2026-08-03T23:31:00,booking_lookup,outside_hours
2943c1b5-28e8-247c-571f-126d0d0578ef,safarilink,2026-07-19T13:13:00,baggage,in_hours
72f6f7e6-b830-2cb2-1c49-e936ac34f263,safarilink,2026-07-31T11:41:00,frequent_flyer,in_hours
21091017-1375-2c1d-7e6e-cb226a860fdf,safarilink,2026-07-26T19:33:00,booking_lookup,outside_hours
5329b3e0-1714-9867-35c2-e293c11649b8,safarilink,2026-07-12T05:09:00,booking_lookup,outside_hours
f5763051-ca6d-4647-53f2-b1427f7c30c0,safarilink,2026-07-13T13:46:00,schedules,in_hours
7177465a-8d8e-69ce-9948-e2074dc072e3,safarilink,2026-08-05T01:32:00,schedules,outside_hours
8518e09b-09c2-d58e-f34e-71069eab9456,safarilink,2026-07-12T03:08:00,destinations,outside_hours
e97f4bdf-a97b-9b13-9456-be0e283391b3,safarilink,2026-07-21T12:44:00,check_in,in_hours
144bacde-4a8d-2db2-f4d6-db0c3e6d8af6,safarilink,2026-07-18T12:22:00,other,in_hours
7dc82ff4-ebec-2686-b3bb-e2f5b866ae67,safarilink,2026-07-21T15:22:00,check_in,in_hours
ecf11780-92b8-5f29-bc7b-09ef251fa1bf,safarilink,2026-08-04T15:29:00,destinations,in_hours
10cc5267-fc46-7d14-4969-66594530e2a7,safarilink,2026-07-30T02:51:00,schedules,outside_hours
c8a5391f-e41c-2c27-d0dd-cf91835a98a0,safarilink,2026-08-05T09:31:00,check_in,in_hours
af91cabd-8dc7-494e-8d70-b51c5dba279e,safarilink,2026-07-24T09:27:00,schedules,in_hours
9217005b-c2cf-ca14-65ed-f959c27c7617,safarilink,2026-07-27T17:28:00,schedules,in_hours
759fcdb8-9ca5-c8c0-495d-573bbedcccb4,safarilink,2026-08-06T08:00:00,destinations,in_hours
6d25936d-0263-bdda-3965-ee987789b87f,safarilink,2026-08-04T08:06:00,destinations,in_hours
cddd48c7-37c5-472b-bc9b-15f3eb942400,safarilink,2026-07-28T07:54:00,other,outside_hours
2408c42c-e3a9-118d-8469-6d9adc9c0c76,safarilink,2026-07-12T09:01:00,baggage,in_hours
57ff5067-23df-c5ca-1d3b-9b1ff60f6aee,safarilink,2026-07-15T20:16:00,booking_lookup,outside_hours
122966c1-a6c7-1c16-1c76-e1e11ada18d4,safarilink,2026-07-12T13:51:00,booking_lookup,in_hours
ccc4334b-b098-21bd-89b4-ef215f0e895b,safarilink,2026-07-30T15:57:00,schedules,in_hours
3ff18b52-246b-4ec1-f4e2-bba8e919ea5b,safarilink,2026-07-22T14:27:00,booking_lookup,in_hours
5b801ae3-60cd-2683-c16e-341e56fada62,safarilink,2026-07-20T19:45:00,booking_lookup,outside_hours
846834dc-a055-1c39-246f-5dbdc6d68ca1,safarilink,2026-08-05T16:55:00,schedules,in_hours
b277257e-83bd-fe5e-1511-cae5f39948ff,safarilink,2026-07-13T01:58:00,destinations,outside_hours
c6d65bd3-abf4-ed22-9e28-a34d3a40bbf6,safarilink,2026-08-01T09:36:00,baggage,in_hours
235e3afd-8f1c-beb9-a303-50e4b1beafe6,safarilink,2026-08-08T15:41:00,schedules,in_hours
458414d7-59ac-4fa1-9a9c-b9494da17917,safarilink,2026-07-23T14:47:00,frequent_flyer,in_hours
1a9d070d-9d12-0e72-96af-d68d9febd9d7,safarilink,2026-07-28T16:47:00,baggage,in_hours
0411da6b-3200-b317-2311-d01cc730b4cc,safarilink,2026-07-25T09:47:00,schedules,in_hours
5db6504a-1149-7b18-308e-2310be249561,safarilink,2026-07-20T01:36:00,booking_lookup,outside_hours
3503b754-f7c8-8523-af9c-4422fee71224,safarilink,2026-08-04T04:40:00,baggage,outside_hours
18ef43dd-90bb-5d4e-247c-e19656db657b,safarilink,2026-08-08T12:44:00,baggage,in_hours
ee263928-316e-d8bb-8502-797891c8b470,safarilink,2026-07-30T17:56:00,booking_lookup,in_hours
dd3d7d2c-162d-c035-fbbd-b2b9f15d809d,safarilink,2026-08-05T03:31:00,charters,outside_hours
d016e26f-6eb9-b91e-726f-0acfa84e81ec,safarilink,2026-08-06T13:19:00,other,in_hours
200c3f7a-5c37-fcfa-4b2c-a5af6683e8aa,safarilink,2026-08-05T08:45:00,baggage,in_hours
90cc4f8a-dd76-899e-da6d-c22418990d6c,safarilink,2026-08-01T08:10:00,baggage,in_hours
4853fabd-11de-d236-8c5f-9e1fcbd40956,safarilink,2026-07-15T14:16:00,other,in_hours
3ce88bbd-63d9-5044-0927-36f358801516,safarilink,2026-08-06T16:30:00,booking_lookup,in_hours
c649a7f0-88a0-f622-dc34-24c5a32d9063,safarilink,2026-07-23T14:08:00,booking_lookup,in_hours
c6b40ca9-c8be-c166-dea3-55a6dafb7099,safarilink,2026-07-28T18:04:00,destinations,outside_hours
03924a2e-7107-7322-40c0-d6434a1d8637,safarilink,2026-07-27T15:28:00,booking_lookup,in_hours
16ee4e09-1a69-c5e1-ce58-efe4ef7bc4e7,safarilink,2026-07-12T09:31:00,check_in,in_hours
23bf19e9-5240-6d39-748a-a16cc27bb472,safarilink,2026-07-19T13:38:00,baggage,in_hours
71f4de5e-0394-c6ff-d336-9862bb7b8e88,safarilink,2026-08-09T08:17:00,booking_lookup,in_hours
e9b3bdca-b571-7c89-f317-ff8e29b3fa54,safarilink,2026-07-16T02:18:00,schedules,outside_hours
6f35f05b-918e-178b-8e52-214ef63dbf1c,safarilink,2026-08-08T01:42:00,baggage,outside_hours
f67e9012-aea9-9911-3674-d43fdd8d0952,safarilink,2026-07-22T23:59:00,booking_lookup,outside_hours
6c3d4c16-b660-75e4-390f-7e526c369ee1,safarilink,2026-08-10T15:20:00,baggage,in_hours
2f1b7ed7-e1f0-ebb6-b96c-b7eabf91498c,safarilink,2026-07-18T03:53:00,charters,outside_hours
2c7d07eb-8532-4508-59ad-1e6f5b5afe73,safarilink,2026-08-05T12:42:00,frequent_flyer,in_hours
87c80d34-3073-a15d-2513-bfec5362df29,safarilink,2026-08-10T20:57:00,baggage,outside_hours
a4fcbd19-c339-997a-09a2-c7c798438062,safarilink,2026-08-06T07:42:00,changes,outside_hours
e62dbe4a-c498-8dbf-887f-421da36d9470,safarilink,2026-07-21T07:01:00,booking_lookup,outside_hours
139fd06f-c737-1faf-3c00-a4555df58b77,safarilink,2026-07-29T17:28:00,destinations,in_hours
1efd4e82-d122-bdfe-1f7b-34f0f74d2b61,safarilink,2026-07-25T04:55:00,booking_lookup,outside_hours
3874df68-8058-2c0a-c599-0fa0b591131a,safarilink,2026-08-10T11:23:00,baggage,in_hours
cd9f6bdd-1b7a-8bd5-eb15-6f5b19d8ea53,safarilink,2026-07-28T17:37:00,check_in,in_hours
ff2293db-bc55-91d8-0394-88f697bde4f5,safarilink,2026-07-31T13:05:00,schedules,in_hours
100d5bc6-7a0a-6aab-f400-638aa470af97,safarilink,2026-08-08T17:13:00,schedules,in_hours
fdc8502c-4eab-694e-ee17-d22a4f240441,safarilink,2026-08-03T16:33:00,booking_lookup,in_hours
66e17b3f-274d-0b9b-6b67-0fde86532edc,safarilink,2026-07-23T12:48:00,changes,in_hours
671db87f-df94-6aa2-7f15-bdb32338f32e,safarilink,2026-07-27T12:33:00,baggage,in_hours
0daa0f6b-5d18-6a42-da76-97c5b0e236a4,safarilink,2026-07-26T10:39:00,check_in,in_hours
b2eeff30-24ff-59a6-5e98-7e0775483ad4,safarilink,2026-07-28T07:28:00,check_in,outside_hours
feb55af9-2ba2-c3e6-265c-579a51a346f2,safarilink,2026-07-25T11:28:00,schedules,in_hours
9bbaa2f3-2b4e-443f-7128-f53a9434076c,safarilink,2026-08-02T14:49:00,booking_lookup,in_hours
