account_id,sku,tenant_id,contract_price,discount_pct_VERIFY,valid_from,valid_to
a0c565be-900e-95df-1213-4697fa3dc6a9,OFF-1258,sai-ke,9927.4,12.79,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,OFF-1250,sai-ke,7090.75,14.59,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,FEL-1122,sai-ke,7932.7,16.37,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,SCH-1292,sai-ke,3320.86,16.23,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,KAN-1150,sai-ke,7847.48,16.6,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,KAN-1195,sai-ke,3105.67,13.1,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,ORT-1162,sai-ke,1962.72,12.19,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,FEL-1136,sai-ke,5170.12,9.66,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,D-L-1059,sai-ke,3749.01,6.3,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,CAN-1037,sai-ke,9170.68,8.88,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,CAN-1004,sai-ke,1699.14,5.27,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,LEN-1005,sai-ke,6388.89,7.73,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,KAN-1207,sai-ke,4408.11,6.71,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,OFF-1251,sai-ke,5564.23,10.2,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,TRI-1297,sai-ke,5089.88,10.28,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,VED-1193,sai-ke,903.47,5.26,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,CAN-1001,sai-ke,5237.51,5.2,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,MAP-1149,sai-ke,3021.73,5.0,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,LEN-1062,sai-ke,4641.51,6.99,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,LEN-1067,sai-ke,10557.85,8.18,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,TRI-1280,sai-ke,1508.84,10.45,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,D-L-1070,sai-ke,5341.76,6.66,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,LEN-1018,sai-ke,10257.07,8.48,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,LEN-1032,sai-ke,5510.55,7.05,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,PRI-1120,sai-ke,6919.53,6.03,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,CAN-1022,sai-ke,4174.47,8.07,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,EAT-1276,sai-ke,4979.37,5.56,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,OFF-1255,sai-ke,8968.66,6.19,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,D-L-1099,sai-ke,8094.03,8.69,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,KAN-1218,sai-ke,2873.06,9.72,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,D-L-1053,sai-ke,6640.21,5.61,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,SCH-1312,sai-ke,9910.7,6.53,2026-02-12,2027-02-07
9d8ade04-d1b3-022b-a213-db5ef2c0b831,UHU-1128,sai-ke,4404.53,7.59,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,FEL-1182,sai-ke,10477.44,12.29,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,OFF-1247,sai-ke,4065.11,12.87,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,OFF-1246,sai-ke,3321.14,12.25,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,HP-1093,sai-ke,1104.03,14.92,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,CAN-1098,sai-ke,3115.76,16.06,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,BLU-1269,sai-ke,7120.19,16.96,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,SKO-1228,sai-ke,897.37,16.75,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,CAN-1023,sai-ke,9303.69,15.16,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,UHU-1153,sai-ke,8335.39,15.04,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,UHU-1176,sai-ke,7431.32,12.7,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,BRO-1079,sai-ke,6178.49,15.75,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,SCH-1317,sai-ke,4382.24,14.17,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,OFF-1114,sai-ke,2667.63,12.72,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,D-L-1073,sai-ke,1666.68,15.1,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,SKO-1130,sai-ke,2850.15,16.67,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,LEN-1018,sai-ke,9745.28,13.05,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,OFF-1241,sai-ke,9163.34,16.14,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,APC-1284,sai-ke,718.89,14.33,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,EAT-1285,sai-ke,9376.25,16.89,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,OFF-1258,sai-ke,9994.77,12.2,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,D-L-1053,sai-ke,5892.09,16.24,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,MAP-1188,sai-ke,9131.01,14.91,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,CRA-1142,sai-ke,9860.76,13.3,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,BRO-1052,sai-ke,8061.58,15.91,2026-02-12,2027-02-07
465e4f1a-6a37-d3dc-465b-196715bda2f2,BRO-1002,sai-ke,5442.42,13.76,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,LEN-1071,sai-ke,4011.43,18.74,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,APC-1281,sai-ke,7034.25,23.47,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,APC-1307,sai-ke,4567.5,20.2,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,BRO-1010,sai-ke,7489.46,22.9,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,OFF-1245,sai-ke,3390.39,19.66,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,OFF-1135,sai-ke,487.21,22.34,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,ORT-1315,sai-ke,2085.86,18.65,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,LEN-1042,sai-ke,651.78,19.61,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,SKO-1129,sai-ke,1998.34,19.16,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,MAP-1229,sai-ke,1564.29,20.5,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,CAN-1004,sai-ke,1462.83,18.44,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,SCH-1288,sai-ke,8034.44,21.29,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,KAN-1143,sai-ke,7567.95,21.81,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,D-L-1075,sai-ke,5761.25,20.65,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,PRI-1226,sai-ke,3356.0,19.61,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,OFF-1264,sai-ke,8917.69,18.84,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,CAN-1044,sai-ke,1957.35,21.41,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,REX-1170,sai-ke,3590.71,19.49,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,CAN-1100,sai-ke,4211.91,19.79,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,EPS-1081,sai-ke,899.45,20.17,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,LEN-1062,sai-ke,3936.9,21.11,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,BRO-1033,sai-ke,1877.28,21.42,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,CAN-1083,sai-ke,7181.43,21.67,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,DEL-1041,sai-ke,8221.61,19.5,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,APC-1296,sai-ke,9175.45,23.12,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,SKO-1159,sai-ke,4518.19,21.98,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,FEL-1146,sai-ke,6479.38,22.53,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,HEL-1217,sai-ke,8748.81,20.24,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,EPS-1011,sai-ke,1208.79,19.82,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,CAN-1022,sai-ke,3498.66,22.95,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,VED-1203,sai-ke,364.44,22.15,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,SKO-1179,sai-ke,5168.86,23.35,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,DEL-1077,sai-ke,3667.66,20.11,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,DEL-1006,sai-ke,1135.29,18.69,2026-02-12,2027-02-07
d1799e4c-d526-50cb-a3ed-18dbd6b1a22f,UHU-1190,sai-ke,2666.94,18.02,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,APC-1307,sai-ke,4852.97,15.21,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,OFF-1234,sai-ke,5088.91,14.7,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,BLU-1305,sai-ke,4481.82,16.86,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,MAP-1229,sai-ke,1725.48,12.31,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,SKO-1228,sai-ke,938.14,12.97,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,OFF-1244,sai-ke,439.0,15.68,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,PRI-1226,sai-ke,3610.16,13.52,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,HP-1092,sai-ke,5306.36,16.52,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,HEL-1173,sai-ke,7522.7,16.11,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,OFF-1235,sai-ke,6175.02,13.54,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,KAN-1207,sai-ke,4118.86,12.83,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,LEN-1034,sai-ke,5552.61,12.05,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,OFF-1243,sai-ke,10435.38,12.52,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,LEN-1015,sai-ke,8042.3,14.11,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,BLU-1304,sai-ke,1371.64,13.48,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,LEN-1035,sai-ke,1956.5,12.78,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,BRO-TN2421,sai-ke,5468.0,14.56,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,FEL-1146,sai-ke,6954.9,16.84,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,OFF-1253,sai-ke,5002.01,12.79,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,EPS-1003,sai-ke,4868.78,16.15,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,CAN-1078,sai-ke,6180.99,15.68,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,D-L-1026,sai-ke,5086.23,14.78,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,HP-CF226A,sai-ke,8393.35,14.35,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,TRI-1272,sai-ke,8718.54,13.33,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,ORT-1210,sai-ke,1574.98,12.84,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,OFF-1267,sai-ke,8728.49,14.99,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,HEL-1126,sai-ke,10115.06,13.35,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,HP-1068,sai-ke,785.04,14.91,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,CAN-1008,sai-ke,840.93,15.89,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,SKO-1179,sai-ke,5918.01,12.24,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,SCH-1278,sai-ke,3642.89,14.77,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,D-L-1013,sai-ke,9481.12,16.21,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,OFF-1208,sai-ke,4406.18,15.43,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,CRA-1142,sai-ke,9549.04,16.04,2026-02-12,2027-02-07
279e0f97-abdc-f275-6a39-ad4f0903cc4f,TRI-1282,sai-ke,3768.23,13.95,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,HEL-1222,sai-ke,8753.56,15.35,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,BRO-1010,sai-ke,8163.51,15.96,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,OFF-1246,sai-ke,3241.67,14.35,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,UHU-1151,sai-ke,4277.14,12.87,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,D-L-1076,sai-ke,9512.39,13.15,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,ORT-1315,sai-ke,2128.87,16.97,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,VED-1141,sai-ke,7715.08,15.75,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,EPS-1102,sai-ke,1882.17,13.92,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,PRI-1194,sai-ke,3431.95,16.26,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,TRI-1275,sai-ke,181.11,13.28,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,HEL-1173,sai-ke,7859.35,12.36,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,CAN-1044,sai-ke,2172.98,12.75,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,APC-1311,sai-ke,6936.53,12.14,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,BRO-1056,sai-ke,8131.7,16.09,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,D-L-1073,sai-ke,1719.86,12.39,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,EAT-1291,sai-ke,9981.06,15.76,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,LEN-1015,sai-ke,8126.89,13.21,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,SKO-1159,sai-ke,4973.74,14.12,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,BRO-TN2421,sai-ke,5391.47,15.76,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,BLU-1301,sai-ke,2137.69,12.54,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,PRI-1163,sai-ke,7135.82,13.43,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,HEL-1217,sai-ke,9229.54,15.85,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,DEL-1096,sai-ke,2796.65,16.23,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,EAT-1283,sai-ke,2359.57,14.6,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,PRI-1154,sai-ke,8963.41,15.2,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,ORT-1125,sai-ke,6324.46,14.79,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,SCH-1292,sai-ke,3469.81,12.47,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,CRA-1142,sai-ke,9702.07,14.69,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,FEL-1225,sai-ke,9497.12,12.93,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,VED-1185,sai-ke,1754.94,12.9,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,VED-1214,sai-ke,4566.18,15.88,2026-02-12,2027-02-07
368f908c-6cf2-b82d-fbca-fd0bbd84b4df,VED-1117,sai-ke,3235.8,15.75,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,MAP-1155,sai-ke,277.11,9.93,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,HEL-1222,sai-ke,9456.99,8.55,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,OFF-1257,sai-ke,9296.99,6.96,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,MAP-1183,sai-ke,5495.28,5.06,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,UHU-1151,sai-ke,4655.07,5.17,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,PRI-1112,sai-ke,6177.48,5.59,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,VED-1200,sai-ke,7613.88,9.69,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,OFF-1244,sai-ke,470.44,9.64,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,BRO-1049,sai-ke,5962.19,9.24,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,CAN-1023,sai-ke,10203.13,6.96,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,OFF-1254,sai-ke,10667.16,8.61,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,LEN-1035,sai-ke,2103.69,6.22,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,SKO-1159,sai-ke,5246.01,9.42,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,BLU-1304,sai-ke,1486.85,6.21,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,OFF-1253,sai-ke,5321.56,7.22,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,LEN-1018,sai-ke,10405.77,7.16,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,HP-CF226A,sai-ke,8916.62,9.01,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,PRI-1174,sai-ke,1759.21,7.15,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,ORT-1205,sai-ke,2230.25,9.72,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,SKO-1204,sai-ke,1626.92,8.7,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,OFF-1266,sai-ke,10309.96,6.95,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,VED-1212,sai-ke,3801.81,6.71,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,KAN-1218,sai-ke,2979.05,6.39,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,REX-1219,sai-ke,2190.95,10.94,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,VED-1209,sai-ke,8353.54,10.06,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,SKO-1167,sai-ke,1872.9,9.12,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,OFF-1260,sai-ke,3036.94,6.82,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,DEL-1017,sai-ke,9381.43,5.98,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,EPS-1020,sai-ke,7699.03,5.35,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,SCH-1316,sai-ke,7135.11,7.9,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,VED-1185,sai-ke,1807.22,10.3,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,FEL-1186,sai-ke,1002.25,7.8,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,BRO-1002,sai-ke,5667.53,10.19,2026-02-12,2027-02-07
3da496f2-6c68-6255-d3b3-12e2087ce75e,UHU-1128,sai-ke,4438.8,6.87,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,LEN-1065,sai-ke,8651.11,23.42,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,OFF-1257,sai-ke,8105.32,18.89,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,OFF-1247,sai-ke,3701.9,20.66,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,OFF-1164,sai-ke,4140.01,18.71,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,UHU-1151,sai-ke,3951.3,19.51,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,SKO-1129,sai-ke,1909.71,22.75,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,MAP-1229,sai-ke,1611.62,18.09,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,CAN-1037,sai-ke,8135.49,19.17,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,OFF-1233,sai-ke,3858.86,22.92,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,PRI-1157,sai-ke,4881.93,19.19,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,EPS-1029,sai-ke,4457.09,20.4,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,BRO-1086,sai-ke,3325.87,21.42,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,REX-1137,sai-ke,1680.83,18.04,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,BLU-1293,sai-ke,6775.45,20.19,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,OFF-1262,sai-ke,5165.38,19.92,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,DEL-1021,sai-ke,3720.85,19.29,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,LEN-1067,sai-ke,8759.64,23.82,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,ORT-1205,sai-ke,1957.89,20.75,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,HP-1108,sai-ke,7819.08,18.4,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,VED-1211,sai-ke,911.85,19.32,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,DEL-1096,sai-ke,2658.51,20.36,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,OFF-1238,sai-ke,4058.43,19.57,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,ORT-1113,sai-ke,6216.64,23.69,2026-02-12,2027-02-07
33729b60-8b0b-ac69-5da0-6057f4a19148,TRI-1298,sai-ke,3745.1,21.86,2026-02-12,2027-02-07
