order_line_id,order_id,sku,tenant_id,qty,unit_price,line_total
3b43f94d-db71-19b3-e9c9-529e07cd7ddc,SO-2124,PRI-1174,sai-ke,1,1784.99,1784.99
6d3604cb-dadb-58a4-fcd6-35b9b1640b65,SO-2124,D-L-1059,sai-ke,4,3710.43,14841.72
80b6c4cc-4fae-0f01-21d6-15f65c009e85,SO-2124,HP-1047,sai-ke,8,9192.37,73538.96
2f57a890-07d6-e4b7-ae03-7ee00d80209b,SO-2125,CAN-1008,sai-ke,7,894.84,6263.88
0940baf5-563d-8251-2445-90b8ccbc1052,SO-2125,LEN-1071,sai-ke,3,4484.55,13453.65
5079c4e6-60f3-3b6b-f07a-d42316e12476,SO-2125,D-L-1051,sai-ke,3,215.06,645.18
00711b20-0beb-9ad8-7f1e-46fc0d234fc7,SO-2125,UHU-1131,sai-ke,6,5579.9,33479.4
0f6c47a6-8255-3a83-4d17-2896a0680934,SO-2125,REX-1178,sai-ke,6,7970.78,47824.68
127841be-3290-f5a7-d25c-41fef3ad2a66,SO-2126,BRO-1052,sai-ke,2,8630.59,17261.18
e875b841-ab3c-e0ac-f1ba-c14a9a5b99c5,SO-2126,BRO-1033,sai-ke,2,2189.19,4378.38
7617eeb5-5bf3-f191-e54d-6678f171f635,SO-2126,HP-1068,sai-ke,5,857.57,4287.85
25b30ca2-1668-708b-6daf-57376df65f2c,SO-2126,BLU-1273,sai-ke,8,1459.25,11674.0
f22e8c1f-283f-bb9b-e817-dde37ba0b61a,SO-2126,EPS-1003,sai-ke,5,5497.76,27488.8
e960983c-9ccd-5b86-6bdb-e7f26094e9d1,SO-2127,KAN-1207,sai-ke,2,4461.25,8922.5
dfd20ed8-7332-b43b-f2c6-53405735edb5,SO-2127,BRO-1079,sai-ke,7,6606.62,46246.34
8712dade-c32e-513b-a460-1cbb70887693,SO-2127,OFF-1244,sai-ke,3,469.15,1407.45
f2a158a9-790c-440b-3053-326d25524215,SO-2127,LEN-1067,sai-ke,6,10695.05,64170.3
6eb3d201-dee9-4cde-e5f1-9b56151a3537,SO-2128,PRI-1154,sai-ke,6,9664.29,57985.74
91461eeb-1c6e-588b-4698-961194aa4025,SO-2128,ORT-1165,sai-ke,6,9142.73,54856.38
e477593a-0cc5-a2ac-041b-03fc14b6990f,SO-2128,LEN-1071,sai-ke,2,4484.55,8969.1
462cc3a7-1d09-55fe-2f88-c3a4c8502748,SO-2128,UHU-1131,sai-ke,6,5579.9,33479.4
597e51bc-7f6c-6b6a-a552-2acd357c784f,SO-2129,OFF-1244,sai-ke,5,469.15,2345.75
1cc87450-1c4e-b3d4-20df-08397814f3ae,SO-2129,LEN-1071,sai-ke,2,4484.55,8969.1
f98de6ed-2d02-c49d-b353-48bcdb3e32e2,SO-2129,SKO-1167,sai-ke,4,1948.1,7792.4
fcbea87c-bd9e-6e9c-e988-4bb8f22cdd8b,SO-2130,KAN-1150,sai-ke,4,8475.22,33900.88
71633b16-dd21-521e-1eba-781b8fce2185,SO-2130,FEL-1182,sai-ke,7,10673.78,74716.46
7fc3e45f-5fd9-beab-9e4d-25b2038ea94c,SO-2130,BRO-1052,sai-ke,1,8630.59,8630.59
fc3cb3da-cf77-3723-9117-7f160d82947b,SO-2130,D-L-1059,sai-ke,1,3710.43,3710.43
e5d4a28f-127b-b29c-1aa9-364fe0c65f4c,SO-2130,EPS-1003,sai-ke,5,5497.76,27488.8
8028f3c5-ef53-b771-93e5-1bd630e12f3a,SO-2131,D-L-1072,sai-ke,3,1053.61,3160.83
9a574a47-6ee7-bbde-af3f-3aebf1389337,SO-2131,UHU-1131,sai-ke,8,5115.67,40925.36
6f3c3acf-3133-5be9-3984-b360489994e0,SO-2131,OFF-1266,sai-ke,6,9043.19,54259.14
27af7bf7-138c-8116-ae59-7eb74a3c8fa8,SO-2132,LEN-1042,sai-ke,5,652.47,3262.35
d73bfcf4-7d4b-4adb-4951-a78b45647e8c,SO-2132,OFF-1245,sai-ke,2,3275.12,6550.24
1192c02d-ea3f-0d65-eef3-3f3d60d98992,SO-2132,D-L-1016,sai-ke,3,8393.71,25181.13
e99b61a1-e2c5-4dfb-a5c3-19720e3c722b,SO-2132,BRO-1010,sai-ke,8,7449.8,59598.4
80d41d5d-6b16-050b-c00a-4a0547ec327c,SO-2133,BRO-1010,sai-ke,5,7449.8,37249.0
afedf89a-735d-65bd-a4cf-683d33e6f2e9,SO-2133,OFF-1245,sai-ke,4,3275.12,13100.48
e795f252-0626-b7f0-18db-c01eaaabd7d8,SO-2133,EAT-1276,sai-ke,8,4309.3,34474.4
a9709809-6c54-4dd6-e36a-e783d8ce3aa6,SO-2133,D-L-1016,sai-ke,6,8393.71,50362.26
831f22cf-265d-35aa-a7e9-a47f559f378b,SO-2134,BRO-1010,sai-ke,2,7449.8,14899.6
dd80ba12-eff4-96a6-9b9e-b7b4a36b07e1,SO-2134,FEL-1121,sai-ke,7,982.85,6879.95
dc0105fd-36fe-40a6-e4e8-8bea901d1367,SO-2134,OFF-1237,sai-ke,8,6023.84,48190.72
2081bb5c-d74c-7567-74ac-997cd935c377,SO-2134,TRI-1280,sai-ke,6,1373.81,8242.86
1e6aa780-a5b1-462e-14fd-60abdda51d9f,SO-2134,OFF-1248,sai-ke,8,4859.48,38875.84
50aa94ee-6871-e7bf-7424-93a1ef6982dd,SO-2135,FEL-1121,sai-ke,5,982.85,4914.25
bba0f33c-ea37-bb60-afdf-e102ca9ac79b,SO-2135,UHU-1131,sai-ke,6,5115.67,30694.02
d74436ec-35d1-4dbf-b15a-63508158aa8a,SO-2135,KAN-1187,sai-ke,2,8898.35,17796.7
64ba955f-e51a-ea7d-dae1-c2094417abc5,SO-2135,EAT-1276,sai-ke,6,4309.3,25855.8
03ecbe46-d447-e07d-2543-57f9b7d89d98,SO-2135,BLU-1305,sai-ke,4,4182.14,16728.56
b78e2e30-bd67-8b29-658f-2191ed25c2cf,SO-2136,ORT-1294,sai-ke,4,534.65,2138.6
7447b984-4155-3eba-7bd8-111954c48c8f,SO-2136,FEL-1146,sai-ke,8,6388.99,51111.92
2c0c6316-d4bb-10ac-21c9-e2d7cb2538d8,SO-2136,DEL-1006,sai-ke,7,1136.16,7953.12
4d0fd2d7-254d-2ba5-444c-a2bc21d82f0f,SO-2136,TRI-1310,sai-ke,3,5742.19,17226.57
bf296900-1bcc-8175-6118-93a01ae3467a,SO-2136,OFF-1248,sai-ke,6,4859.48,29156.88
30691c3d-ba45-ed36-8399-cd837f283174,SO-2137,D-L-1072,sai-ke,2,1053.61,2107.22
798c1586-aa9f-1f65-4893-eb28cf10419c,SO-2137,CAN-1023,sai-ke,1,8529.24,8529.24
4239d4e9-69d2-dccf-aa2e-10c94a52480f,SO-2137,SKO-1127,sai-ke,1,2850.57,2850.57
90b631fd-3083-6b39-b073-a4f05802f6f1,SO-2138,DEL-1006,sai-ke,5,1136.16,5680.8
08ebbae2-eb78-b6fa-b419-29f2709fa1a8,SO-2138,SKO-1127,sai-ke,2,2850.57,5701.14
3e3ee92d-5a7c-2c3e-2ce0-c781027d4954,SO-2138,LEN-1042,sai-ke,1,652.47,652.47
197b1bb7-29a7-dcd3-c93c-a9b1957af291,SO-2138,EPS-1102,sai-ke,8,1678.0,13424.0
d5a0220f-dab8-89b4-9728-2e71c6ac2034,SO-2139,D-L-1016,sai-ke,7,8393.71,58755.97
4d4326f8-cc52-2857-46b7-20ab618aee61,SO-2139,D-L-1072,sai-ke,5,1053.61,5268.05
49a2ea81-b952-b086-a50b-d0a6ef68c6b6,SO-2139,ORT-1294,sai-ke,4,534.65,2138.6
e2007a32-d480-aeab-3fce-a4976e49b465,SO-2139,OFF-1245,sai-ke,5,3275.12,16375.6
f81f4170-53b7-6dfa-f7d5-abe77166393d,SO-2140,DEL-1006,sai-ke,5,1136.16,5680.8
5a1b2c41-805d-7cfe-757e-e7167fe54ed4,SO-2140,BRO-1010,sai-ke,3,7449.8,22349.4
df1cebd7-a2c1-e881-010e-f0378c4307ca,SO-2140,OFF-1266,sai-ke,2,9043.19,18086.38
4687bd98-32c3-f7f1-1448-1624be421904,SO-2140,LEN-1042,sai-ke,4,652.47,2609.88
78b6480a-8f2c-1685-f864-481028e8f366,SO-2140,EAT-1276,sai-ke,1,4309.3,4309.3
939df72a-416e-5d00-07fb-194bdb68d7bf,SO-2141,LEN-1032,sai-ke,3,4718.6,14155.8
7f16d7ea-efce-ba56-09eb-2539f73f56e9,SO-2141,BLU-1305,sai-ke,3,4182.14,12546.42
7d30f16c-d99c-f370-7899-44d3cdb6ba93,SO-2141,OFF-1237,sai-ke,2,6023.84,12047.68
92d5ff5f-6919-53d8-061c-992bb7de63ce,SO-2141,D-L-1072,sai-ke,6,1053.61,6321.66
17016cc7-5ebb-12fa-9e89-1f8c3da3b0ac,SO-2141,EPS-1102,sai-ke,1,1678.0,1678.0
b441aa3b-fca7-2302-6e8d-dd50076e0a23,SO-2142,OFF-1266,sai-ke,4,9043.19,36172.76
c555a4a8-e6ee-62fe-de84-186f9f8f4462,SO-2142,LEN-1032,sai-ke,5,4718.6,23593.0
7cf94f8d-b00a-74ce-9958-f8de8169d060,SO-2142,EAT-1276,sai-ke,8,4309.3,34474.4
2338177b-2ad3-5dc6-44cc-a51776866adc,SO-2143,SKO-1192,sai-ke,3,7016.66,21049.98
9829b7c5-967e-7b00-0c6c-0ac7f655966f,SO-2143,PRI-1202,sai-ke,1,6693.99,6693.99
f8b29dd5-11e1-72f0-a33f-9d6a1b8e2a58,SO-2143,HEL-1126,sai-ke,2,10687.01,21374.02
6e81d5b0-3a20-5045-8151-66e8c6dfda40,SO-2143,CAN-1091,sai-ke,8,8746.38,69971.04
386e97e8-386f-327e-bc4f-3ce50a01b4d0,SO-2144,PRI-1160,sai-ke,4,9650.49,38601.96
24654169-5932-90ee-5e54-02155b890b3b,SO-2144,CAN-1091,sai-ke,4,8746.38,34985.52
cf03d6c9-ccfb-a471-2ba3-cb39f126dd61,SO-2144,TRI-1310,sai-ke,6,6899.57,41397.42
c085f432-5930-06b9-a976-0789b1d668df,SO-2145,HEL-1115,sai-ke,4,8136.34,32545.36
cb5066d6-6967-ae89-8cb2-9e3ce396ffe5,SO-2145,CAN-1022,sai-ke,8,4194.37,33554.96
7f2ff8ab-032f-2aef-bbf3-c84f53e4bd61,SO-2145,UHU-1151,sai-ke,3,4439.69,13319.07
a049416d-3d5a-481b-f9c3-5e77693b8a79,SO-2146,D-L-1057,sai-ke,4,1054.32,4217.28
d48fd408-e9de-ad17-a70a-bc6092c3f033,SO-2146,SKO-1167,sai-ke,6,1911.97,11471.82
eea89e42-82e0-f4e9-34f9-bfa0ac9daa49,SO-2146,BLU-1269,sai-ke,2,8041.68,16083.36
d9a830d3-e713-b812-c5e4-c5906c3ad927,SO-2146,OFF-1243,sai-ke,3,10759.11,32277.33
d276b5be-267b-9a1b-4e49-d6541305ac57,SO-2147,SKO-1167,sai-ke,5,1911.97,9559.85
df98f733-2487-5888-175d-75ae80cf9046,SO-2147,EPS-1081,sai-ke,3,1043.94,3131.82
7264adb7-c913-a44d-e25f-ea8473cfa9d4,SO-2147,ORT-1315,sai-ke,5,2386.5,11932.5
328156c2-f7d6-6783-abaf-9b2054cd00f2,SO-2147,HEL-1126,sai-ke,8,10687.01,85496.08
ef8b1272-58b6-e3fa-6fb4-6455022a1806,SO-2147,PRI-1160,sai-ke,2,9650.49,19300.98
adc8385e-e468-5c19-fff6-89c05ef427e9,SO-2148,OFF-1260,sai-ke,5,2952.49,14762.45
1d89bb91-2d40-812c-fd16-5ec5d948dd62,SO-2148,EPS-1081,sai-ke,1,1043.94,1043.94
1fc00009-8e9b-d69c-41b8-50a39f393af5,SO-2148,OFF-1230,sai-ke,2,5121.48,10242.96
2c0112d3-d9e2-5075-ce6e-8d2cb62a5c03,SO-2149,PRI-1160,sai-ke,3,9650.49,28951.47
aa48b772-b6fb-babb-029f-0570c9e5d554,SO-2149,DEL-1054,sai-ke,3,10373.65,31120.95
2f65d66f-d329-71b0-bec7-4d9dbc1006af,SO-2149,OFF-1260,sai-ke,4,2952.49,11809.96
7303b8d8-0d1b-3bf6-d969-82700caf88e7,SO-2150,EAT-1274,sai-ke,1,8299.52,8299.52
4ac02a0b-628b-c1f9-0929-31276cf81e35,SO-2150,SKO-1167,sai-ke,6,1911.97,11471.82
2270ff71-e68a-6838-b746-fea3927b3522,SO-2150,BLU-1269,sai-ke,5,8041.68,40208.4
f2e1b97a-76a4-5497-40b6-a2bef342bbf5,SO-2151,OFF-1230,sai-ke,4,5121.48,20485.92
074fc169-058d-fa58-cee8-fb1b8d9c664e,SO-2151,EAT-1283,sai-ke,7,2479.05,17353.35
fa69f3f1-d7c5-8f62-0439-25ff346f4ab7,SO-2151,PRI-1112,sai-ke,4,5975.57,23902.28
700ec8ad-daff-8e2e-3273-d8ae5029eefb,SO-2152,SKO-1167,sai-ke,4,1911.97,7647.88
dc66b785-08ac-ad01-2787-76584e013aa1,SO-2152,MAP-1172,sai-ke,1,4280.17,4280.17
698904ec-a994-b759-7f54-6023233f3a93,SO-2152,UHU-1151,sai-ke,2,4439.69,8879.38
9a109537-b7a4-7bab-82af-499ae02fe285,SO-2152,DEL-1054,sai-ke,8,10373.65,82989.2
b251a4bf-f315-2600-d697-d375ec1eab4a,SO-2153,PRI-1160,sai-ke,6,9650.49,57902.94
08fccd43-9c6a-5c51-3bdd-e60643873bb4,SO-2153,EPS-1058,sai-ke,3,1942.55,5827.65
71b227fe-cfa3-de04-ea70-87c090eff256,SO-2153,BLU-1269,sai-ke,2,8041.68,16083.36
5e28d40d-5437-3550-eadb-2418a5e5f371,SO-2154,BLU-1269,sai-ke,8,8041.68,64333.44
403ffe65-6d28-e035-2b86-57dc7bdeb7b8,SO-2154,LEN-1082,sai-ke,6,779.63,4677.78
245ba7a4-f36f-96b6-097e-1911115799e7,SO-2154,CAN-1091,sai-ke,1,8746.38,8746.38
8d116c8f-384f-ec32-44dc-fb05983a0199,SO-2155,OFF-1232,sai-ke,3,4223.84,12671.52
d178ccb7-6353-bf79-426d-a8a0633c44b9,SO-2155,LEN-1067,sai-ke,6,9255.65,55533.9
644b6de2-2ba0-dc73-7f6e-0582e613465c,SO-2155,CRA-1216,sai-ke,3,1019.64,3058.92
9ea743aa-7153-0e4b-b234-96f6ff841b36,SO-2155,UHU-1221,sai-ke,7,8944.26,62609.82
453f77ab-73be-221d-5532-43e10f4cbbae,SO-2156,OFF-1232,sai-ke,7,4223.84,29566.88
767611b8-9fbb-627e-47e9-21f549d835df,SO-2156,OFF-1258,sai-ke,4,8664.44,34657.76
a1879987-65b4-7e7e-7975-4b65f1df15c1,SO-2156,CRA-1216,sai-ke,6,1019.64,6117.84
b8bf0b0e-204f-732b-2fad-123f9d9fb6f1,SO-2157,SKO-1179,sai-ke,8,5456.68,43653.44
67fbd137-f65a-ba70-eb59-d04f912cbdaf,SO-2157,HP-1092,sai-ke,7,4934.3,34540.1
14df1eed-2872-43bf-52ec-cc9862052ff9,SO-2157,BRO-1056,sai-ke,5,7661.14,38305.7
dae96976-526f-c2ef-5ba6-32f6ba272f4e,SO-2157,OFF-1258,sai-ke,6,8664.44,51986.64
395cf960-b892-af44-c2a1-e46bfad3bfaa,SO-2157,HEL-1191,sai-ke,4,3529.76,14119.04
33b2036f-759e-90a4-fadd-c61adb816277,SO-2158,LEN-1071,sai-ke,8,3968.5,31748.0
d08f3173-062a-3b79-faa0-0435dd20e2b3,SO-2158,BRO-1002,sai-ke,2,5155.72,10311.44
a9387d09-ac82-e331-a313-3ca1a107d158,SO-2158,OFF-1232,sai-ke,1,4223.84,4223.84
6a9a245d-8c5b-1151-32c3-de1cce182501,SO-2159,CRA-1216,sai-ke,8,1019.64,8157.12
e2400cf4-f059-0177-12a9-b9504a60f46c,SO-2159,MAP-1149,sai-ke,3,2428.68,7286.04
5fadd3f8-2e8d-abcd-3f00-67c53c842b30,SO-2159,EPS-1029,sai-ke,3,4302.37,12907.11
486f125c-eb7b-c6c7-45b8-7f4f393d470e,SO-2159,EAT-1286,sai-ke,7,3477.89,24345.23
f202f999-1c9c-32d0-c571-b3dce95cec7c,SO-2160,CRA-1216,sai-ke,5,1019.64,5098.2
6ffaecde-8110-ab97-5f4b-18ab3cf9c0b0,SO-2160,EAT-1285,sai-ke,3,8947.5,26842.5
6a657ca4-cb5c-b488-c867-660fce95383b,SO-2160,OFF-1254,sai-ke,8,9228.89,73831.12
1f94eda9-5bb5-e4e6-66c6-dc573690ac83,SO-2160,EPS-1058,sai-ke,8,1644.81,13158.48
cd91604a-d47c-437f-8044-ee099f838f31,SO-2160,BRO-1056,sai-ke,4,7661.14,30644.56
31b0798c-2f02-61b2-f920-dcd91d116420,SO-2161,LEN-1071,sai-ke,3,3968.5,11905.5
08b26097-df1c-c56a-55a1-7ce6953b712c,SO-2161,VED-1211,sai-ke,5,907.43,4537.15
a128ee74-4370-1298-e611-f14a11ddaf8a,SO-2161,CAN-1060,sai-ke,5,3236.82,16184.1
553144cf-48d4-34f8-50cc-07a5c8525017,SO-2161,OFF-1246,sai-ke,3,2956.87,8870.61
958ab29c-0be8-43d8-9373-f6b521b1836d,SO-2161,EAT-1286,sai-ke,2,3477.89,6955.78
14732d09-c27b-601d-7522-577602273bd9,SO-2162,APC-1303,sai-ke,1,615.16,615.16
efc9926f-6e92-c2df-8a36-21d515db4cf7,SO-2162,OFF-1254,sai-ke,1,9228.89,9228.89
fba88608-c7fd-bea8-bc23-1d0ea69015f0,SO-2162,OFF-1246,sai-ke,7,2956.87,20698.09
2fd3d79f-87f3-748f-0976-e99230b383c8,SO-2162,OFF-1256,sai-ke,6,8432.53,50595.18
7000de4f-99b3-41bb-5c2d-27d5a7ead1a5,SO-2163,HP-1092,sai-ke,1,4934.3,4934.3
5cbaa345-7bcb-d6f4-489a-f6e7d4977ec7,SO-2163,CAN-1001,sai-ke,6,4526.09,27156.54
70f52e7f-6475-d658-157c-e1ac157260ea,SO-2163,OFF-1257,sai-ke,8,7648.65,61189.2
1a3b5915-dfde-44d2-39c3-840679614544,SO-2164,BRO-1056,sai-ke,5,7661.14,38305.7
1488d712-8486-cee8-e4d5-db38423c5255,SO-2164,CAN-1001,sai-ke,6,4526.09,27156.54
0ccd1c37-2f0b-2ced-ed9e-af10e1ca7492,SO-2164,CRA-1152,sai-ke,3,1853.02,5559.06
c6ae8e14-2322-1a43-90f4-7169ce758d38,SO-2165,SKO-1179,sai-ke,7,5456.68,38196.76
04308bb4-82fd-923e-e216-0fc60a96052a,SO-2165,MAP-1149,sai-ke,2,2428.68,4857.36
410db671-5961-be36-b047-3c5e66865ae7,SO-2165,BLU-1289,sai-ke,1,5217.26,5217.26
38af94cd-8673-886f-32a3-26b645c243b4,SO-2165,UHU-1221,sai-ke,5,8944.26,44721.3
7f21343d-a052-f923-4af8-2db15f220cfd,SO-2166,OFF-1246,sai-ke,4,2956.87,11827.48
1155a6ef-f439-700a-955f-4b4389eda26e,SO-2166,HEL-1191,sai-ke,3,3529.76,10589.28
c2efa61f-295e-ad1b-eb4b-66d8bb62067b,SO-2166,SKO-1179,sai-ke,1,5456.68,5456.68
195a0eba-95f2-84cb-90be-8d20f596274a,SO-2166,OFF-1257,sai-ke,2,7648.65,15297.3
33d96df0-813e-0331-b69e-b79c34b75c0f,SO-2166,HP-1031,sai-ke,8,164.44,1315.52
db1fd9c6-553c-839b-4a46-8f787f50de42,SO-2167,BLU-1269,sai-ke,4,7359.0,29436.0
0e0df7f2-c9f2-2d1f-f6de-e9b8c5f58a8d,SO-2167,BRO-1085,sai-ke,1,7390.06,7390.06
96333e2a-bc85-f239-42cd-cdda2d51a1b5,SO-2167,CAN-1091,sai-ke,4,8163.07,32652.28
b3a152af-a184-3887-feee-9c74d51ff860,SO-2167,CAN-1037,sai-ke,3,8733.71,26201.13
b3fd32fb-83dd-33d4-a8b7-46cbd8885c74,SO-2168,VED-1193,sai-ke,3,810.84,2432.52
88b2c70e-89f2-0d0f-7416-80818d47db60,SO-2168,ORT-1315,sai-ke,8,2131.76,17054.08
7d741027-cc49-7c7d-996e-42fe947f704b,SO-2168,CAN-1101,sai-ke,1,7264.88,7264.88
4e345baa-84f0-f342-498a-d5711f049e5b,SO-2168,VED-1117,sai-ke,8,3357.65,26861.2
7caa4482-ea59-7c53-4571-7b067689cedd,SO-2169,CRA-1152,sai-ke,1,2071.72,2071.72
5ba0afa1-99f5-2143-da8f-35fce4845e59,SO-2169,MAP-1183,sai-ke,2,4954.95,9909.9
6049b0fe-2d29-51b2-85a7-081477f18fab,SO-2169,D-L-1075,sai-ke,8,6132.53,49060.24
a3dd80cc-a43e-2021-98d4-bfc39b9e8565,SO-2169,OFF-1250,sai-ke,2,7204.9,14409.8
159b89be-4e95-b990-0713-8cd40efdf1f9,SO-2169,VED-1117,sai-ke,8,3357.65,26861.2
8052ad78-f454-ecee-4fb9-76692dd638ad,SO-2170,KAN-1184,sai-ke,1,6623.6,6623.6
ddaadae3-65f9-9a32-7e29-58110b69d729,SO-2170,HEL-1191,sai-ke,7,3676.68,25736.76
cc93e5ea-7ed1-534d-c5ef-a30033df78be,SO-2170,BRO-1080,sai-ke,2,2749.0,5498.0
379b2df8-6057-1e38-ce80-1f6c2c6df373,SO-2171,MAP-1183,sai-ke,8,4954.95,39639.6
2e054602-ed81-ac8c-530a-896ea85b0084,SO-2171,OFF-1266,sai-ke,4,9515.38,38061.52
71bf7cd3-b08e-c543-2ab2-f40c090d7552,SO-2171,VED-1193,sai-ke,6,810.84,4865.04
21d7780f-e29b-9c80-ef5c-a3c5546e7ff4,SO-2172,CAN-1037,sai-ke,3,8733.71,26201.13
c40b1263-1c25-9d9b-473e-5875976ef401,SO-2172,OFF-1250,sai-ke,1,7204.9,7204.9
735e6296-2d97-6ca1-4fc3-99dd3542ffc2,SO-2172,ORT-1315,sai-ke,7,2131.76,14922.32
e5625c90-d529-81a2-4f95-53961e0c37fd,SO-2173,SCH-1279,sai-ke,2,2543.67,5087.34
30259e52-c3fb-74c5-59d8-253baa2b53e5,SO-2173,MAP-1155,sai-ke,6,260.45,1562.7
f1e1b5b1-0d55-83b8-0ceb-c6596f6a9695,SO-2173,CRA-1152,sai-ke,5,2071.72,10358.6
88d7d822-0de4-d783-ec0f-34f1497173df,SO-2173,VED-1117,sai-ke,8,3357.65,26861.2
46b8499b-d63c-fcef-0f47-20ab70267f49,SO-2174,VED-1117,sai-ke,6,3357.65,20145.9
6e4c1449-09e9-f518-d2d6-786e5731b652,SO-2174,HP-1027,sai-ke,4,2298.21,9192.84
fb40e416-870c-a62c-dc3a-c56944deef4f,SO-2174,UHU-1153,sai-ke,4,8512.46,34049.84
17e4c8a1-f477-6565-c80e-1f350b80ff8a,SO-2174,VED-1193,sai-ke,5,810.84,4054.2
abcf20e5-1f0a-095b-e125-26092de8199a,SO-2175,KAN-1218,sai-ke,2,2749.52,5499.04
1a6c7e07-ff30-abb6-7d4c-56e282769e84,SO-2175,D-L-1064,sai-ke,8,938.83,7510.64
ffc15e1b-1a09-090d-6857-d1a948706081,SO-2175,LEN-1042,sai-ke,6,691.13,4146.78
c31ce5d7-9458-0ccc-2c57-dec02f034aab,SO-2176,ORT-1315,sai-ke,3,2131.76,6395.28
e6c77466-81d3-6b43-0168-6591f30e5f94,SO-2176,BLU-1304,sai-ke,8,1342.82,10742.56
d62afa6c-93df-b508-24cc-d7f356ed6fd6,SO-2176,OFF-1237,sai-ke,2,6589.15,13178.3
d82933b6-7ed7-beb0-52b1-da74d22990cd,SO-2176,CAN-1037,sai-ke,5,8733.71,43668.55
bfbf7aab-3bd4-dd68-45d2-4cd624523a8c,SO-2177,OFF-1266,sai-ke,8,9515.38,76123.04
eef4be83-babe-1e25-480b-5968af958a56,SO-2177,OFF-1250,sai-ke,2,7204.9,14409.8
c22e3219-5ad9-9740-042c-f394c425fc7a,SO-2177,HP-1027,sai-ke,7,2298.21,16087.47
4b888695-675f-0951-c0b3-1016f8ee8ae6,SO-2177,BRO-1086,sai-ke,4,3614.1,14456.4
3cae277b-07bc-70a0-d7fb-82a1ba18f084,SO-2178,CAN-1037,sai-ke,5,8733.71,43668.55
5ba94c03-ed6b-ac4e-0108-51518822aa07,SO-2178,HEL-1191,sai-ke,3,3676.68,11030.04
3babdf0a-0fb2-b865-c5c4-f8197185ba35,SO-2178,BRO-1079,sai-ke,1,6328.57,6328.57
d382b245-949f-ad66-a233-f5ccfafe3211,SO-2179,CAN-1098,sai-ke,6,3150.81,18904.86
67d255a6-5b57-09b1-7889-369b7360f3b5,SO-2179,PRI-1111,sai-ke,3,3837.72,11513.16
e39e7ec9-7d35-9c3f-665b-e4f4564fad0b,SO-2179,PRI-1112,sai-ke,7,5434.53,38041.71
0c536c72-bc6b-d344-2a3f-8d77441bcea1,SO-2179,DEL-1021,sai-ke,7,3976.06,27832.42
213f6c3d-5a39-d717-e31f-93e4508a9360,SO-2180,HP-1108,sai-ke,3,8106.08,24318.24
f133001b-90e5-f896-13fb-f54c16cc7e1a,SO-2180,HP-1031,sai-ke,8,184.63,1477.04
96972fc0-7a38-cc9b-fd75-5e47d95ef4f2,SO-2180,OFF-1169,sai-ke,3,7992.19,23976.57
72e0c7c4-e1ee-d850-8272-6855e4dc3c67,SO-2180,TRI-1282,sai-ke,6,3777.22,22663.32
3b725b82-806c-b231-d199-8a04077f79b8,SO-2180,BRO-1019,sai-ke,4,835.8,3343.2
72f5f678-eb85-af6d-ac8d-5f2f62479952,SO-2181,SKO-1204,sai-ke,7,1486.85,10407.95
7e49c1f2-e190-e70a-3b9e-e1021ac0914a,SO-2181,OFF-1241,sai-ke,2,9201.07,18402.14
135ddbca-d4a1-0b8f-b973-ab9193c33287,SO-2181,DEL-1021,sai-ke,5,3976.06,19880.3
376df516-2956-de75-7f90-f54d64a34adb,SO-2181,OFF-1246,sai-ke,8,3198.98,25591.84
62067019-bc9f-9f5e-12da-feefc49ba007,SO-2182,HP-1108,sai-ke,6,8106.08,48636.48
5d865ed6-c352-f182-6e5d-c13931854426,SO-2182,CAN-1066,sai-ke,4,6935.74,27742.96
90ed49e7-914f-05d2-3608-f5f2020a9338,SO-2182,OFF-1169,sai-ke,6,7992.19,47953.14
d3f36643-4594-9d07-53ea-5a15c6a49bb9,SO-2182,DEL-1021,sai-ke,6,3976.06,23856.36
76d8ac52-024d-619c-bdf6-3d8604f47414,SO-2183,CAN-1091,sai-ke,3,8096.97,24290.91
98ff2b33-dcea-3c5d-1716-51213d5c2d8a,SO-2183,OFF-1246,sai-ke,1,3198.98,3198.98
ee296ef4-c5f6-6708-f563-d0169d325a06,SO-2183,EPS-1011,sai-ke,3,1307.44,3922.32
c98cf48a-22d7-e9bd-1e54-c2e7aa2a2524,SO-2183,CAN-1098,sai-ke,8,3150.81,25206.48
6f9f8aed-6a14-6edd-3e38-555115358646,SO-2184,HP-1108,sai-ke,1,8106.08,8106.08
bfc85a0c-144b-2556-5834-8aeb0c0aa0c2,SO-2184,DEL-1025,sai-ke,6,5850.48,35102.88
752e1097-f361-6fd4-2e50-709d6cb03f54,SO-2184,PRI-1111,sai-ke,4,3837.72,15350.88
f1e5f8d2-66f9-be17-859f-22bc523f8989,SO-2184,BRO-1019,sai-ke,7,835.8,5850.6
0146c8f9-1d69-c026-ec16-8c5b7fd1c958,SO-2185,BRO-1019,sai-ke,7,835.8,5850.6
c062e2ca-7d40-5621-27c8-5e64c27dd578,SO-2185,FEL-1122,sai-ke,5,7913.73,39568.65
fd08da77-9869-0f89-7709-4f653956dc85,SO-2185,PRI-1226,sai-ke,1,3597.34,3597.34
9355d14a-dd12-1794-b6cf-144581092ed5,SO-2185,CAN-1066,sai-ke,8,6935.74,55485.92
