order_id,account_id,contact_id,tenant_id,branch_id,order_date,status,delivery_date,subtotal,vat,total,currency
SO-2210,75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,b4d7b2e7-9fd5-5436-a4e5-edf8e2a60e39,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2025-11-30,delivered,2025-12-02,86354.01,13816.64,100170.65,KES
SO-2211,75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,b4d7b2e7-9fd5-5436-a4e5-edf8e2a60e39,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2025-10-30,delivered,2025-11-01,66245.65,10599.3,76844.95,KES
SO-2212,75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,b4d7b2e7-9fd5-5436-a4e5-edf8e2a60e39,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2025-09-29,delivered,2025-10-01,155898.56,24943.77,180842.33,KES
SO-2213,75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,b4d7b2e7-9fd5-5436-a4e5-edf8e2a60e39,sai-ke,b39999e9-ac87-cd22-4751-5e4d2d25ae47,2025-08-29,delivered,2025-08-31,83500.78,13360.12,96860.9,KES
SO-2214,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-07-28,delivered,2026-07-30,65628.37,10500.54,76128.91,KES
SO-2215,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-07-02,delivered,2026-07-04,86050.27,13768.04,99818.31,KES
SO-2216,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-06-06,delivered,2026-06-08,116265.86,18602.54,134868.4,KES
SO-2217,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-05-11,delivered,2026-05-13,188751.87,30200.3,218952.17,KES
SO-2218,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-04-15,delivered,2026-04-17,123370.23,19739.24,143109.47,KES
SO-2219,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-03-20,delivered,2026-03-22,108828.7,17412.59,126241.29,KES
SO-2220,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-02-22,delivered,2026-02-24,37818.88,6051.02,43869.9,KES
SO-2221,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-01-27,delivered,2026-01-29,128378.56,20540.57,148919.13,KES
SO-2222,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-01-01,delivered,2026-01-03,227734.07,36437.45,264171.52,KES
SO-2223,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-12-06,delivered,2025-12-08,98767.32,15802.77,114570.09,KES
SO-2224,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-11-10,delivered,2025-11-12,86821.32,13891.41,100712.73,KES
SO-2225,9d8ade04-d1b3-022b-a213-db5ef2c0b831,95a78e07-d62b-b9a7-b255-34ed5be13b09,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-10-15,delivered,2025-10-17,114996.63,18399.46,133396.09,KES
SO-2226,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-08-04,delivered,2026-08-06,40049.98,6408.0,46457.98,KES
SO-2227,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-07-08,delivered,2026-07-10,130141.52,20822.64,150964.16,KES
SO-2228,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-06-11,delivered,2026-06-13,141328.72,22612.6,163941.32,KES
SO-2229,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-05-15,delivered,2026-05-17,56125.97,8980.16,65106.13,KES
SO-2230,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-04-18,delivered,2026-04-20,62777.28,10044.36,72821.64,KES
SO-2231,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-03-22,delivered,2026-03-24,72230.24,11556.84,83787.08,KES
SO-2232,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-02-23,delivered,2026-02-25,80615.48,12898.48,93513.96,KES
SO-2233,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2026-01-27,delivered,2026-01-29,48920.36,7827.26,56747.62,KES
SO-2234,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-12-31,delivered,2026-01-02,94695.44,15151.27,109846.71,KES
SO-2235,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-12-04,delivered,2025-12-06,146135.03,23381.6,169516.63,KES
SO-2236,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-11-07,delivered,2025-11-09,70312.65,11250.02,81562.67,KES
SO-2237,49b3cfd6-582c-702c-b9ae-bd7911f87156,d8413a8f-e988-7014-92dd-f0e4b48b5224,sai-ke,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,2025-10-11,delivered,2025-10-13,135953.33,21752.53,157705.86,KES
SO-2238,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-07-24,delivered,2026-07-26,24838.81,3974.21,28813.02,KES
SO-2239,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-06-23,delivered,2026-06-25,30507.48,4881.2,35388.68,KES
SO-2240,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-05-23,delivered,2026-05-25,99107.34,15857.17,114964.51,KES
SO-2241,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-04-22,delivered,2026-04-24,88461.4,14153.82,102615.22,KES
SO-2242,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-03-22,delivered,2026-03-24,145454.32,23272.69,168727.01,KES
SO-2243,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-02-19,delivered,2026-02-21,62753.09,10040.49,72793.58,KES
SO-2244,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2026-01-19,delivered,2026-01-21,77177.18,12348.35,89525.53,KES
SO-2245,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-12-19,delivered,2025-12-21,91132.34,14581.17,105713.51,KES
SO-2246,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-11-18,delivered,2025-11-20,69475.56,11116.09,80591.65,KES
SO-2247,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-10-18,delivered,2025-10-20,57569.59,9211.13,66780.72,KES
SO-2248,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-09-17,delivered,2025-09-19,22060.22,3529.64,25589.86,KES
SO-2249,73a024ee-4954-3236-9f12-654a9e4b07f8,017228fb-554f-2447-43eb-6f9babf6345d,sai-ke,4e87eafa-e937-ff84-ae92-fc9068abf480,2025-08-17,delivered,2025-08-19,44693.6,7150.98,51844.58,KES
SO-2250,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-08-02,delivered,2026-08-04,72321.24,11571.4,83892.64,TZS
SO-2251,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-07-04,delivered,2026-07-06,49986.59,7997.85,57984.44,TZS
SO-2252,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-06-05,delivered,2026-06-07,153792.39,24606.78,178399.17,TZS
SO-2253,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-05-07,delivered,2026-05-09,48714.24,7794.28,56508.52,TZS
SO-2254,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-04-08,delivered,2026-04-10,98525.84,15764.13,114289.97,TZS
SO-2255,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-03-10,delivered,2026-03-12,5976.19,956.19,6932.38,TZS
SO-2256,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-02-09,delivered,2026-02-11,91390.69,14622.51,106013.2,TZS
SO-2257,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-01-11,delivered,2026-01-13,129710.44,20753.67,150464.11,TZS
SO-2258,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-12-13,delivered,2025-12-15,99028.76,15844.6,114873.36,TZS
SO-2259,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-11-14,delivered,2025-11-16,74901.76,11984.28,86886.04,TZS
SO-2260,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-10-16,delivered,2025-10-18,12910.91,2065.75,14976.66,TZS
SO-2261,aac19ab6-a142-9f98-39ea-dcc7c5e38c9d,fd39dfda-6b60-31d5-c7f0-9286b33b89b8,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-09-17,delivered,2025-09-19,73865.99,11818.56,85684.55,TZS
SO-2262,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-08-04,delivered,2026-08-06,131037.22,20965.96,152003.18,KES
SO-2263,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-07-10,delivered,2026-07-12,124107.64,19857.22,143964.86,KES
SO-2264,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-06-15,delivered,2026-06-17,75790.82,12126.53,87917.35,KES
SO-2265,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-05-21,delivered,2026-05-23,68419.6,10947.14,79366.74,KES
SO-2266,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-04-26,delivered,2026-04-28,118315.73,18930.52,137246.25,KES
SO-2267,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-04-01,delivered,2026-04-03,64626.29,10340.21,74966.5,KES
SO-2268,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-03-07,delivered,2026-03-09,45478.08,7276.49,52754.57,KES
SO-2269,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-02-10,delivered,2026-02-12,92419.44,14787.11,107206.55,KES
SO-2270,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-01-16,delivered,2026-01-18,95472.14,15275.54,110747.68,KES
SO-2271,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-12-22,delivered,2025-12-24,131006.01,20960.96,151966.97,KES
SO-2272,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-11-27,delivered,2025-11-29,112674.71,18027.95,130702.66,KES
SO-2273,15cdfa54-0dd4-f1ab-e9dc-2169d092207a,0bc7f186-2f34-1187-e643-9fc9c7342c47,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-11-02,delivered,2025-11-04,156911.74,25105.88,182017.62,KES
SO-2274,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-08-03,delivered,2026-08-05,83356.26,13337.0,96693.26,TZS
SO-2275,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-07-02,delivered,2026-07-04,42211.83,6753.89,48965.72,TZS
SO-2276,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-05-31,delivered,2026-06-02,38081.21,6092.99,44174.2,TZS
SO-2277,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-04-29,delivered,2026-05-01,10572.25,1691.56,12263.81,TZS
SO-2278,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-03-28,delivered,2026-03-30,5861.44,937.83,6799.27,TZS
SO-2279,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-02-24,delivered,2026-02-26,151917.9,24306.86,176224.76,TZS
SO-2280,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2026-01-23,delivered,2026-01-25,15687.59,2510.01,18197.6,TZS
SO-2281,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-12-22,delivered,2025-12-24,82190.18,13150.43,95340.61,TZS
SO-2282,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-11-20,delivered,2025-11-22,31514.11,5042.26,36556.37,TZS
SO-2283,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-10-19,delivered,2025-10-21,71549.51,11447.92,82997.43,TZS
SO-2284,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-09-17,delivered,2025-09-19,39247.02,6279.52,45526.54,TZS
SO-2285,07adceca-7f95-305b-444a-82b96276faf2,4e510eb1-02aa-dae5-942e-1c00bab8ca9a,sai-tz,b16b1b8d-a80e-28c7-6981-24e0c0c890ea,2025-08-16,delivered,2025-08-18,96250.55,15400.09,111650.64,TZS
SO-2286,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-07-31,delivered,2026-08-02,63763.52,10202.16,73965.68,KES
SO-2287,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-06-29,delivered,2026-07-01,35980.55,5756.89,41737.44,KES
SO-2288,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-05-28,delivered,2026-05-30,109046.93,17447.51,126494.44,KES
SO-2289,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-04-26,delivered,2026-04-28,65248.0,10439.68,75687.68,KES
SO-2290,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-03-25,delivered,2026-03-27,46846.33,7495.41,54341.74,KES
SO-2291,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-02-21,delivered,2026-02-23,86771.42,13883.43,100654.85,KES
SO-2292,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2026-01-20,delivered,2026-01-22,55238.43,8838.15,64076.58,KES
SO-2293,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-12-19,delivered,2025-12-21,98883.8,15821.41,114705.21,KES
SO-2294,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-11-17,delivered,2025-11-19,47754.93,7640.79,55395.72,KES
SO-2295,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-10-16,delivered,2025-10-18,92333.69,14773.39,107107.08,KES
SO-2296,33729b60-8b0b-ac69-5da0-6057f4a19148,1ce9988d-ae7e-a81a-64fb-61438ba6e1a4,sai-ke,1e401c64-aea5-9092-c7c7-11e1e0c79b36,2025-09-14,delivered,2025-09-16,19062.22,3049.96,22112.18,KES
SO-2297,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2026-08-07,delivered,2026-08-09,16407.37,2625.18,19032.55,TZS
SO-2298,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2026-07-11,delivered,2026-07-13,17703.91,2832.63,20536.54,TZS
SO-2299,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2026-06-14,delivered,2026-06-16,21045.13,3367.22,24412.35,TZS
SO-2300,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2026-05-18,delivered,2026-05-20,18297.73,2927.64,21225.37,TZS
SO-2301,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2026-04-21,delivered,2026-04-23,9696.06,1551.37,11247.43,TZS
SO-2302,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2026-03-25,delivered,2026-03-27,77491.39,12398.62,89890.01,TZS
SO-2303,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2026-02-26,delivered,2026-02-28,54037.1,8645.94,62683.04,TZS
SO-2304,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2026-01-30,delivered,2026-02-01,49779.11,7964.66,57743.77,TZS
SO-2305,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2026-01-03,delivered,2026-01-05,107649.99,17224.0,124873.99,TZS
SO-2306,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2025-12-07,delivered,2025-12-09,95685.96,15309.75,110995.71,TZS
SO-2307,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2025-11-10,delivered,2025-11-12,53179.28,8508.68,61687.96,TZS
SO-2308,e55f68bc-a73a-e9a3-7089-c1b02e0e0e94,0c8127d3-5b30-a64f-6d9d-a500019b8853,sai-tz,c4ce17fe-ee69-e939-ed3c-f7adf6ef4b89,2025-10-14,delivered,2025-10-16,55475.32,8876.05,64351.37,TZS
SO-2309,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-08-09,picking,2026-08-11,48937.81,7830.05,56767.86,KES
SO-2310,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-07-09,delivered,2026-07-11,161178.44,25788.55,186966.99,KES
SO-2311,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-06-08,delivered,2026-06-10,82066.26,13130.6,95196.86,KES
SO-2312,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-05-08,delivered,2026-05-10,168449.11,26951.86,195400.97,KES
SO-2313,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-04-07,delivered,2026-04-09,95114.15,15218.26,110332.41,KES
SO-2314,26e918e8-5d7f-2dd9-b7d4-f81e963d9690,055e8953-3ef6-9f7b-8394-461070840e77,sai-ke,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,2026-03-07,delivered,2026-03-09,35978.65,5756.58,41735.23,KES
