sku,branch_id,tenant_id,qty_on_hand,reorder_level,updated_at
BRO-1089,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,14,10,2026-08-11
BRO-1089,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,0,10,2026-08-11
BRO-1089,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,8,10,2026-08-11
BRO-1089,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,3,10,2026-08-11
HP-1090,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
HP-1090,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,120,10,2026-08-11
HP-1090,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
HP-1090,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
HP-1090,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,8,10,2026-08-11
HP-1090,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,70,10,2026-08-11
CAN-1091,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,48,10,2026-08-11
CAN-1091,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,3,10,2026-08-11
CAN-1091,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
CAN-1091,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,14,10,2026-08-11
CAN-1091,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,120,10,2026-08-11
CAN-1091,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
HP-1092,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,8,10,2026-08-11
HP-1092,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
HP-1092,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
HP-1092,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,8,10,2026-08-11
HP-1092,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,14,10,2026-08-11
HP-1092,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,48,10,2026-08-11
HP-1093,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
HP-1093,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
HP-1093,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
HP-1093,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,31,10,2026-08-11
HP-1093,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,14,10,2026-08-11
HP-1093,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,31,10,2026-08-11
EPS-1094,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,180,10,2026-08-11
EPS-1094,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,8,10,2026-08-11
EPS-1094,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
EPS-1094,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,14,10,2026-08-11
EPS-1094,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,70,10,2026-08-11
EPS-1094,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,180,10,2026-08-11
BRO-1095,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,8,10,2026-08-11
BRO-1095,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,8,10,2026-08-11
BRO-1095,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
BRO-1095,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
BRO-1095,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
BRO-1095,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
DEL-1096,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
DEL-1096,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
DEL-1096,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,48,10,2026-08-11
DEL-1096,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,22,10,2026-08-11
DEL-1096,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
DEL-1096,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
EPS-1097,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,180,10,2026-08-11
EPS-1097,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
EPS-1097,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,120,10,2026-08-11
EPS-1097,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
EPS-1097,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,120,10,2026-08-11
EPS-1097,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,14,10,2026-08-11
CAN-1098,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,8,10,2026-08-11
CAN-1098,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,3,10,2026-08-11
CAN-1098,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
CAN-1098,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,0,10,2026-08-11
CAN-1098,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,48,10,2026-08-11
CAN-1098,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
D-L-1099,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
D-L-1099,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,70,10,2026-08-11
D-L-1099,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,8,10,2026-08-11
D-L-1099,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
D-L-1099,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,0,10,2026-08-11
D-L-1099,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,31,10,2026-08-11
CAN-1100,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,31,10,2026-08-11
CAN-1100,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
CAN-1100,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
CAN-1100,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,180,10,2026-08-11
CAN-1100,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,14,10,2026-08-11
CAN-1100,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
CAN-1101,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,14,10,2026-08-11
CAN-1101,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
CAN-1101,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
CAN-1101,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
CAN-1101,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
CAN-1101,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,14,10,2026-08-11
EPS-1102,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,22,10,2026-08-11
EPS-1102,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,120,10,2026-08-11
EPS-1102,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
EPS-1102,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
EPS-1102,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
EPS-1102,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
DEL-1103,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,14,10,2026-08-11
DEL-1103,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
DEL-1103,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
DEL-1103,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,14,10,2026-08-11
DEL-1103,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,70,10,2026-08-11
DEL-1103,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
HP-1104,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,48,10,2026-08-11
HP-1104,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,180,10,2026-08-11
HP-1104,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,120,10,2026-08-11
HP-1104,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,70,10,2026-08-11
HP-1104,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,31,10,2026-08-11
HP-1104,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
BRO-1105,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,3,10,2026-08-11
BRO-1105,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
BRO-1105,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
BRO-1105,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
BRO-1105,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,31,10,2026-08-11
BRO-1105,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
EPS-1106,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,48,10,2026-08-11
EPS-1106,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
EPS-1106,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,70,10,2026-08-11
EPS-1106,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,31,10,2026-08-11
EPS-1106,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,0,10,2026-08-11
EPS-1106,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,180,10,2026-08-11
BRO-1107,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
BRO-1107,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,180,10,2026-08-11
BRO-1107,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,48,10,2026-08-11
BRO-1107,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,8,10,2026-08-11
BRO-1107,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,31,10,2026-08-11
BRO-1107,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,31,10,2026-08-11
HP-1108,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,14,10,2026-08-11
HP-1108,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,14,10,2026-08-11
HP-1108,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
HP-1108,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,22,10,2026-08-11
HP-1108,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
HP-1108,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
UHU-1109,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
UHU-1109,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,3,10,2026-08-11
UHU-1109,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
UHU-1109,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,0,10,2026-08-11
UHU-1109,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
UHU-1109,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
KAN-1110,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,180,10,2026-08-11
KAN-1110,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
KAN-1110,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
KAN-1110,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,14,10,2026-08-11
KAN-1110,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
KAN-1110,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
PRI-1111,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,120,10,2026-08-11
PRI-1111,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,70,10,2026-08-11
PRI-1111,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,31,10,2026-08-11
PRI-1111,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
PRI-1111,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,0,10,2026-08-11
PRI-1111,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,0,10,2026-08-11
PRI-1112,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,14,10,2026-08-11
PRI-1112,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,70,10,2026-08-11
PRI-1112,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,31,10,2026-08-11
PRI-1112,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,22,10,2026-08-11
PRI-1112,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,31,10,2026-08-11
PRI-1112,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
ORT-1113,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
ORT-1113,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,14,10,2026-08-11
ORT-1113,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
ORT-1113,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,14,10,2026-08-11
ORT-1113,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,48,10,2026-08-11
ORT-1113,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,14,10,2026-08-11
OFF-1114,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,120,10,2026-08-11
OFF-1114,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,70,10,2026-08-11
OFF-1114,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
OFF-1114,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,0,10,2026-08-11
OFF-1114,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
OFF-1114,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
HEL-1115,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,22,10,2026-08-11
HEL-1115,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
HEL-1115,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
HEL-1115,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
HEL-1115,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
HEL-1115,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,180,10,2026-08-11
SKO-1116,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,31,10,2026-08-11
SKO-1116,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,70,10,2026-08-11
SKO-1116,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
SKO-1116,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,31,10,2026-08-11
SKO-1116,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,31,10,2026-08-11
SKO-1116,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,31,10,2026-08-11
VED-1117,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
VED-1117,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
VED-1117,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
VED-1117,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
VED-1117,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,14,10,2026-08-11
VED-1117,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,70,10,2026-08-11
MAP-1118,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
MAP-1118,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,120,10,2026-08-11
MAP-1118,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,31,10,2026-08-11
MAP-1118,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
MAP-1118,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,0,10,2026-08-11
MAP-1118,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
UHU-1119,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
UHU-1119,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,0,10,2026-08-11
UHU-1119,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,14,10,2026-08-11
UHU-1119,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,14,10,2026-08-11
UHU-1119,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,48,10,2026-08-11
UHU-1119,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
PRI-1120,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
PRI-1120,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,8,10,2026-08-11
PRI-1120,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,70,10,2026-08-11
PRI-1120,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
PRI-1120,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
PRI-1120,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
FEL-1121,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,22,10,2026-08-11
FEL-1121,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
FEL-1121,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
FEL-1121,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
FEL-1121,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,70,10,2026-08-11
FEL-1121,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
FEL-1122,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,14,10,2026-08-11
FEL-1122,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,8,10,2026-08-11
FEL-1122,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,120,10,2026-08-11
FEL-1122,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,31,10,2026-08-11
FEL-1122,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,8,10,2026-08-11
FEL-1122,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
ORT-1123,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,3,10,2026-08-11
ORT-1123,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,8,10,2026-08-11
ORT-1123,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
ORT-1123,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,180,10,2026-08-11
ORT-1123,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,70,10,2026-08-11
ORT-1123,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,3,10,2026-08-11
PRI-1124,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,31,10,2026-08-11
PRI-1124,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,3,10,2026-08-11
PRI-1124,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,31,10,2026-08-11
PRI-1124,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,180,10,2026-08-11
PRI-1124,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
PRI-1124,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
ORT-1125,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,48,10,2026-08-11
ORT-1125,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,70,10,2026-08-11
ORT-1125,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
ORT-1125,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,180,10,2026-08-11
ORT-1125,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,8,10,2026-08-11
ORT-1125,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,31,10,2026-08-11
HEL-1126,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,8,10,2026-08-11
HEL-1126,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,120,10,2026-08-11
HEL-1126,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
HEL-1126,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,31,10,2026-08-11
HEL-1126,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
HEL-1126,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,14,10,2026-08-11
SKO-1127,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,22,10,2026-08-11
SKO-1127,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
SKO-1127,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
SKO-1127,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
SKO-1127,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,22,10,2026-08-11
SKO-1127,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
UHU-1128,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
UHU-1128,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
UHU-1128,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,70,10,2026-08-11
UHU-1128,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,180,10,2026-08-11
UHU-1128,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
UHU-1128,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
SKO-1129,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,8,10,2026-08-11
SKO-1129,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
SKO-1129,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,31,10,2026-08-11
SKO-1129,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
SKO-1129,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
SKO-1129,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,3,10,2026-08-11
SKO-1130,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
SKO-1130,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,120,10,2026-08-11
SKO-1130,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
SKO-1130,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,31,10,2026-08-11
SKO-1130,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
SKO-1130,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
UHU-1131,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,14,10,2026-08-11
UHU-1131,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
UHU-1131,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,14,10,2026-08-11
UHU-1131,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,31,10,2026-08-11
UHU-1131,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,8,10,2026-08-11
UHU-1131,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,70,10,2026-08-11
ORT-1132,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,14,10,2026-08-11
ORT-1132,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
ORT-1132,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,70,10,2026-08-11
ORT-1132,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,22,10,2026-08-11
ORT-1132,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
ORT-1132,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,48,10,2026-08-11
PRI-1133,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
PRI-1133,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
PRI-1133,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,70,10,2026-08-11
